"gene_name","ZT02A","ZT04A","ZT06A","ZT08A","ZT10A","ZT12A","ZT14A","ZT16A","ZT18A","ZT20A","ZT22A","ZT24A"
"BBA_06326",0.0940682947094156,-1.11309402945403,-0.246669675538982,-1.99619111986718,0.302709558946741,-0.513849142516991,-0.0676004531643699,0.358454300044818,-0.432529611037474,1.41986606469129,1.64789995321959,0.546935859967172
"BBA_06327",-0.639582019069179,-0.639582019069179,0.622556864681698,-0.639582019069179,0.15075029473949,2.6588647153322,-0.639582019069179,0.287111751584755,-0.639582019069179,-0.639582019069179,-0.639582019069179,0.757790507146112
"BBA_06328",0.689502352280337,0.63760137279431,-0.551980605269347,-1.77244722364507,-1.09003350350933,1.21096702363684,1.30840544491435,-0.75659219095544,-0.78072232289271,0.713620811194175,-0.322494621447694,0.714173462899579
"BBA_06329",0.69408049632925,0.14469429868877,-0.362900169669619,0.86624867039193,-0.405821889578796,2.11321440836258,0.0337139533454391,0.471805659273764,-0.0646683746669769,-0.646778368497381,-1.03732963526728,-1.8062590487117
"BBA_06330",-1.51179982330647,-1.46850249593281,0.361227876030632,-1.37522794850797,-0.573932020336898,1.35866154742451,0.51198569882207,0.650165594212322,-0.0833300896452123,0.970437992736355,0.744720953294114,0.415592715209378
"BBA_06331",0.850507703377694,-1.00184689514206,-0.624864662683429,1.55126536517344,-0.552600558486022,1.64161939669152,0.00207665730187579,-0.926697028812704,0.979705540633804,-0.661936589960808,-0.16562917027982,-1.09159975781347
"BBA_06332",1.39379201886272,0.873160293668484,1.0056185566638,-0.395917718934861,-0.529196678361976,0.2536340486554,-0.690891398550768,-0.732714924177693,0.97040334060469,-0.916319621934097,0.654772984364792,-1.88634090086049
"BBA_06333",1.31505148403442,1.20304990982191,0.833680601333553,1.05017381158918,-0.330385560069994,-0.446560645894521,-0.704603846368567,-0.410446130537653,0.745839499511843,-1.20772027083872,-0.338568716029882,-1.70951013655157
"BBA_06334",1.4826683621041,1.05489599433387,-0.174830040455346,1.17272217058263,-0.715219459347551,0.332758217200633,0.522966594349719,-0.273209421413108,-0.67024714097032,0.206390996611327,-1.97057569443998,-0.968320578555971
"BBA_06335",0.672910305950148,0.601104026631882,0.46947334381313,1.27175622620263,-0.93710399063674,1.28232642773259,-0.256444727774778,0.414484229118631,-1.5085725267026,-0.00200666808265136,-0.198876149165161,-1.80905049708709
"BBA_06336",0.532726612929021,-0.2651514938874,0.545893444323952,1.12413314411575,-1.37724516688666,1.28266706014971,0.895798374352447,0.522813923042936,-0.309026866992033,-0.278940732551343,-0.737318812494148,-1.9363494861022
