#	ZT2	ZT4	ZT6	ZT8	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24
BBA_00001	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	3.175426481	-0.288675135	-0.288675135	-0.288675135
BBA_00004	-0.428174352	2.139555478	-0.428174352	-0.428174352	-0.428174352	-0.428174352	-0.428174352	-0.428174352	-0.428174352	-0.428174352	-0.428174352	2.142188041
BBA_00005	-0.600644231	-0.824178228	-1.305260504	-1.180218001	-0.095053106	-0.935285748	0.341316958	0.023033376	0.505758629	1.456710613	1.121587181	1.492233062
BBA_00006	1.12243029	1.007693006	-0.346385094	1.723417656	0.722743766	0.252303297	-0.312484808	-0.546559806	-0.47480023	-1.4675689	-0.184481386	-1.496307789
BBA_00007	-0.035834911	0.391027455	-0.224430079	1.200258015	0.50119114	1.76277729	0.292640482	0.398533664	-0.203789394	-1.055851744	-1.601325919	-1.425196
BBA_00008	-0.226986188	0.036935417	0.016479286	1.533022252	0.157036049	0.756115918	1.000668132	-2.173169804	0.314091848	0.489347603	-1.203226951	-0.700313561
BBA_00009	1.197060418	-0.837178774	-1.938733045	1.001590615	-0.673018989	-0.492053046	0.875628267	0.495697068	-0.197004879	0.929327751	-1.025957011	0.664641625
BBA_00010	-1.500407567	-0.17521026	1.147367006	-0.244615173	-1.191873261	1.660316956	-1.013904006	0.228103265	-0.835278583	0.902032949	0.668970401	0.354498271
BBA_00011	0.690778063	-0.673323697	-1.114015895	-0.379040017	-1.718071379	0.693872963	0.005919455	1.068773428	-0.687245283	1.733773117	0.718100111	-0.339520866
BBA_00012	1.367929611	1.255323793	0.648356772	0.1341206	-1.412474979	1.271278335	-0.19239123	-0.151776173	-0.138334714	-0.276918806	-0.928770605	-1.576342602
BBA_00013	-0.821659984	0.484718597	-1.213394561	1.102327451	0.796256481	1.809675441	0.15386299	0.533374666	-0.429744283	-0.670135801	-0.155495595	-1.589785401
BBA_00014	0.798587262	-0.205756806	-0.873491898	1.036517983	0.671189752	1.711581014	0.308961368	0.57153371	-0.765773532	-0.57764977	-1.03728292	-1.638416162
BBA_00015	0.372911396	1.662872402	0.709066293	-0.084984575	0.872798778	-1.51497512	0.319149112	-0.353331603	-1.725511133	-0.532103846	-0.571492792	0.845601088
BBA_00016	0.510180308	-0.540306753	-0.579057576	2.069322785	1.12726237	0.256650302	0.596349797	0.041260108	0.012464388	-0.972928546	-1.184796341	-1.336400842
BBA_00017	-0.133476848	1.167987278	-1.128888955	-0.242383028	-0.301541356	-0.292743076	0.890995849	-1.128888955	-1.128888955	-0.295318731	2.107792146	0.48535463
BBA_00018	0.028706688	0.279129078	-0.30637396	-0.779048855	2.392061206	0.796804791	-1.605367092	-0.692405797	-0.691930146	0.352332938	0.411820033	-0.185728883
BBA_00020	0.082504243	-0.216671975	-0.418517656	-0.769646753	1.826378766	-0.132305265	0.708197973	-1.708013838	0.68277031	-1.318472164	0.182664436	1.081111923
BBA_00021	0.611859115	0.232307961	-1.27093971	0.29488551	-0.187850195	0.256345575	-2.397552142	0.233935694	0.115475324	0.168789081	0.251482222	1.691261565
BBA_00022	1.932498496	0.554045117	-0.584616187	0.966470382	-0.616965599	0.72131355	-1.146645448	-0.922361162	-0.858972652	-0.718166653	1.090299958	-0.416899802
BBA_00023	-1.986757232	-0.928886686	-0.121154547	0.133612802	-1.485853883	0.487084964	1.146705853	0.479752812	0.289811373	1.304440149	0.614229695	0.0670147
BBA_00024	-0.178013628	-0.393312304	0.550970732	-1.683860361	-0.316125579	-0.791701912	0.010836628	-0.155522514	-1.048848838	0.786739118	1.499586139	1.719252519
BBA_00025	-1.565770856	-1.106976548	0.605597892	0.218976276	-0.22025813	1.186069445	-0.484075985	1.457897434	-1.489650436	0.536720718	0.102860666	0.758609523
BBA_00026	-0.745386292	0.530248498	-0.745386292	0.64879554	-0.745386292	-0.745386292	1.941435961	-0.745386292	-0.745386292	1.517838978	0.579385066	-0.745386292
BBA_00027	-0.019025444	-0.931094382	-0.630020335	2.528233736	0.054440044	1.018350409	0.341352774	-0.038804395	-0.3966343	-0.072185809	-1.316830295	-0.537782003
BBA_00028	-1.25901115	0.655919687	0.679767694	-1.531619357	-0.7487976	-1.268820342	0.39861277	1.140959952	0.193616979	0.689271163	1.385717334	-0.335617131
BBA_00029	1.256378274	0.232336811	-0.140333638	1.780543722	-0.087213513	0.498532943	0.504850816	-0.3241427	-0.002161363	-0.44750711	-1.708106083	-1.563178159
BBA_00030	-1.236628847	1.484474981	0.590886305	1.640532131	0.407562613	-1.014418508	0.525827351	-0.079473449	-1.406927064	0.204178452	-0.329148936	-0.786865029
BBA_00031	0.498484833	1.404618843	-0.075780429	0.149267223	1.167893364	-0.032232937	-1.894392375	0.322024083	0.322008773	0.007326618	0.025174378	-1.894392375
BBA_00032	0.229725979	-0.495901176	-0.553355431	-0.859563144	-0.119697682	-0.940429166	-0.915154239	-0.063746648	-0.026397773	0.395681481	0.637275341	2.711562458
BBA_00033	-0.939159437	-0.49707471	-1.793919863	0.098552244	1.539543096	-0.228743075	-0.843493615	-0.451219442	0.18453825	1.4301325	0.973848407	0.526995645
BBA_00034	2.824574278	-0.251669473	-0.546682358	-0.110290627	-0.572880109	0.398471421	-0.456304331	-0.368353435	-1.22453741	0.188468576	-0.310824375	0.430027843
BBA_00035	0.265931018	0.811365013	-0.114033713	0.067413561	1.589673819	0.782636759	0.217031981	-1.874229702	0.195872242	-1.874229702	-0.016111187	-0.05132009
BBA_00036	1.207777238	1.097827895	0.23742968	0.660411154	0.324567145	-0.695514416	0.226619465	-0.413567684	-2.503544952	-0.572391064	0.6299631	-0.199577562
BBA_00037	1.300897353	-0.24185485	0.731127809	-0.16960636	-2.042594126	-0.992934747	-0.81558074	-0.314600963	1.133893725	0.042996588	0.164524516	1.203731794
BBA_00038	-0.227567173	-0.262165127	0.272410225	-1.576401368	0.579495317	-0.865712237	-0.673818701	-0.685780887	-0.472514275	0.655455338	1.20697721	2.049621681
BBA_00039	-1.091757719	0.920567219	-1.091757719	1.208297441	0.440697429	0.471371467	-1.091757719	1.29767258	0.610761377	-1.091757719	0.509421081	-1.091757719
BBA_00040	0.026775015	-0.168834931	2.393729278	-0.194458524	-0.137232331	-0.713129394	0.660597108	0.497283026	0.458229721	-1.496156172	-0.087511611	-1.239291187
BBA_00041	-1.319092642	-1.753921191	-0.218441006	-1.047706462	0.712991713	-0.33512043	0.13233571	-0.154022858	0.796237068	0.740324053	0.90548001	1.540936036
BBA_00042	-0.132281638	-0.28665031	-1.019292572	0.589571092	1.690709193	-0.936793938	-1.313948575	-0.652703316	-0.693148721	0.657666897	0.541581894	1.555289995
BBA_00043	-1.071220909	0.13086376	-0.480272935	-1.472869111	1.37237433	-0.397192386	-0.093766018	-0.436094055	-0.508860877	0.336452703	2.143760731	0.476824767
BBA_00044	0.835934154	1.898693114	-0.480089387	0.552278164	-0.733469282	0.453818693	-0.368901821	-0.806722345	-0.225475644	-2.035081648	0.3442541	0.564761902
BBA_00045	0.11143445	-0.29023829	-1.233674986	2.230603923	-0.232702639	-0.208177142	0.993719231	0.908155872	0.060199464	-1.116624203	-0.112290189	-1.11040549
BBA_00046	-0.235311544	-0.551570341	0.871476989	-0.811483545	-2.056144394	0.35230246	0.237383789	-0.063618056	-0.899341227	0.741438108	1.725042601	0.689825159
BBA_00047	1.42648035	1.213217672	0.178346128	0.198433273	-1.471378974	0.256575813	-0.345877012	0.059594277	-1.710669263	-0.564749892	1.255785245	-0.495757618
BBA_00048	-2.221782953	-0.235573885	0.440336875	-0.219398671	0.606851293	1.195828542	0.484590097	-0.866910869	-0.605148048	0.631791647	1.370557121	-0.58114115
BBA_00049	0.387179162	0.723362916	-0.1538617	0.491513402	1.322674735	1.56822396	-0.924913651	-0.987090959	-0.199635848	-1.982600266	-0.228341874	-0.016509878
BBA_00050	-2.18614117	-0.091738768	-0.440961943	-1.453375018	-0.397347349	0.206778495	0.132371309	0.931327373	0.82492468	1.006897933	0.890655532	0.576608927
BBA_00051	-2.618342082	-0.386026626	0.627862285	-0.34738407	1.416110096	-0.29552483	-0.334400644	-0.048619232	0.799306034	0.074687749	0.484116305	0.628215016
BBA_00052	-0.246003416	-0.004226926	-0.846876098	-1.967369673	0.09075984	-0.532014247	-0.10762738	-0.226432191	-0.21940839	0.989417778	1.175219782	1.894560921
BBA_00053	-0.207196956	-0.333049039	0.301311623	-1.162291398	0.500076558	-2.184627149	0.260555332	-0.256765753	-0.352810696	0.821294179	1.176850862	1.436652438
BBA_00054	0.424385418	0.91472709	0.476159831	-1.1271865	-2.41511168	-0.862912509	-0.058246129	-0.033322623	0.723756638	0.607639258	0.451942324	0.898168882
BBA_00055	1.342943402	0.915848461	0.395320364	-0.864780519	-1.779908111	0.688819528	-1.188602306	-0.80218557	-0.182023599	0.147943534	0.023081145	1.303543671
BBA_00056	1.590015654	1.241164504	1.122647481	-0.673065325	-0.673065325	-0.673065325	-0.673065325	-0.673065325	-0.673065325	-0.673065325	1.430694962	-0.673065325
BBA_00057	0.369536721	0.77630754	1.221076991	-0.82402666	-0.346413048	0.829221724	-0.083572396	0.793053599	1.148444491	-0.846761904	-1.518433529	-1.518433529
BBA_00058	1.634330346	-0.029460162	-0.896658254	0.857936661	0.05576603	1.282274907	-0.099836758	-0.66172038	-2.102017982	0.018537889	-0.398556029	0.33940373
BBA_00059	-1.574085138	0.743481311	-0.218765143	0.172027689	1.10806232	0.357253649	0.316853391	-2.120333141	0.497864808	-0.601731968	0.180063042	1.139309179
BBA_00060	-0.321134272	-0.293286958	0.739413225	-0.283691574	1.494803158	-0.805151066	-0.146945199	-0.919467822	-1.938513361	0.19172921	1.008816731	1.273427929
BBA_00061	0.968792625	0.335378747	0.439159837	0.894398921	-2.341425039	0.758387469	-0.20216888	0.129684564	-0.705385692	0.247338728	0.773515833	-1.297677111
