ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_15005	cosine	24.0	8.0	0.0	1.6666666195301141e-10	0.9574271077794417	8.0	24.0	1.069142901	-1.734579387	2.803722288	-0.616370117743	-1.25035151592	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15006	cosine	24.0	4.0	0.0	-8.333331247278863e-11	0.9574271077419391	28.0	24.0	1.0326894	-1.779786294	2.812475694	-0.580232246692	-1.17475740287	0.5831292666974328	0.004156084107205838	0.06234126160808757
XA68_15007	cosine	24.0	4.0	0.0	-8.333337723579841e-11	0.9574271078647569	40.0	24.0	1.192198325	-1.74632172	2.938520045	-0.682691116617	-1.21852777797	0.6776907694051246	0.001080787662488592	0.01621181493732888
XA68_15008	cosine	24.0	16.0	4.0	0.0	0.9574271076690868	48.0	24.0	1.046798699	-1.766822596	2.813621295	-0.592475272486	-2.61838663884	0.26363719294623356	0.11640217218244758	1.7460325827367138
XA68_15009	cosine	24.0	16.0	12.0	1.6666665270115288e-10	0.9574271078571259	44.0	12.0	1.380381854	-1.641270956	3.02165281	-0.841044465543	-1.99199576694	0.5720775535473558	0.004811332704071246	0.0721699905610687
XA68_15010	cosine	24.0	16.0	20.0	-8.333332172464718e-11	0.9574271078117079	16.0	24.0	1.047994765	-2.212306323	3.260301088	-0.473711417856	-1.37083849102	0.4449492083146101	0.022018113736134944	0.33027170604202416
XA68_15011	cosine	24.0	16.0	0.0	-8.333334022836425e-11	0.9574271076666918	16.0	24.0	1.573370185	-2.203100231	3.776470416	-0.714161871921	-2.54549263636	0.43771377963650593	0.02379564823412834	0.3569347235119251
XA68_15012	cosine	24.0	8.0	0.0	8.333334022836425e-11	0.9574271077068686	16.0	48.0	1.321613327	-1.45337031	2.774983637	-0.909343831993	-1.42770461519	0.5315095895586144	0.008075181454718987	0.12112772182078481
XA68_15013	cosine	24.0	20.0	16.0	8.333334022836425e-11	0.95742710771358	12.0	24.0	1.56136129	-1.820473297	3.381834587	-0.857667779348	-2.21569872792	0.2542566904654915	0.12492539106643724	1.8738808659965587
XA68_15014	cosine	24.0	8.0	4.0	8.673617379884035e-18	0.9574271076922413	40.0	24.0	0.934147819	-2.757232649	3.691380468	-0.338799056126	-9.28529251946	0.488567763989741	0.013512582066973257	0.20268873100459886
