ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
GQ602_000001	cosine	24.0	20.0	12.0	0.0	0.9574271078412142	20.0	12.0	2.026768367	-1.285124082	3.311892449	-1.57709935981	-1.32981348101	0.8787878787878791	3.4864630077916996e-05	0.002301065585142522
GQ602_000002	cosine	24.0	20.0	6.0	9.25185853854297e-18	0.9574271078232656	20.0	6.0	2.041601392	-1.423246629	3.464848021	-1.43446775169	-2.67749304413	0.6060606060606063	0.003044944233852819	0.20096631943428606
GQ602_000003	cosine	24.0	2.0	0.0	8.333329396907156e-11	0.9574271078773035	2.0	20.0	0.819732484	-2.769325808	3.589058292	-0.296004349373	11.6110267565	0.6060606060606063	0.003044944233852819	0.20096631943428606
GQ602_000004	cosine	24.0	20.0	16.0	0.0	0.9574271077542333	20.0	16.0	1.573320144	-1.512162815	3.085482959	-1.04044361387	-1.19122707346	0.4848484848484851	0.014106153084401886	0.9310061035705245
GQ602_000005	cosine	24.0	10.0	8.0	8.333334022836425e-11	0.957427107721899	12.0	20.0	2.269269801	-1.050109799	3.3193796	-2.16098335923	-0.667624534778	0.6363636363636367	0.001988079806063042	0.13121326720016077
GQ602_000006	cosine	24.0	18.0	20.0	1.850371707708594e-17	0.9574271076957969	16.0	20.0	1.139347442	-2.42331992	3.562667362	-0.470159731118	-2.0159487748	0.4848484848484851	0.014106153084401886	0.9310061035705245
GQ602_000007	cosine	24.0	20.0	10.0	8.333333097650571e-11	0.9574271076674739	20.0	10.0	1.663803438	-1.820695688	3.484499126	-0.913828405793	-1.00153347764	0.5151515151515154	0.00986438530634296	0.6510494302186354
GQ602_000008	cosine	24.0	14.0	0.0	8.333324770977886e-11	0.9574271077250439	12.0	20.0	2.260120006	-1.523651456	3.783771462	-1.48335762559	-1.06978584674	0.7575757575757579	0.000303320964553055	0.02001918366050163
GQ602_000009	cosine	24.0	0.0	2.0	-1.850371707708594e-17	0.9574271078576915	24.0	2.0	1.347347872	-1.890221522	3.237569394	-0.712798926643	-4.96670751646	0.45454545454545475	0.019834630913749846	1.3090856403074898
GQ602_000010	cosine	24.0	20.0	18.0	0.0	0.957427107761581	12.0	2.0	2.141796727	-1.461022097	3.602818824	-1.46595779174	-1.02035019631	0.3636363636363638	0.04990853551146973	3.293963343757002
GQ602_000011	cosine	24.0	4.0	10.0	-8.333335410615206e-11	0.9574271078221562	4.0	10.0	1.62223738	-2.19147794	3.81371532	-0.740248099417	-2.03503594603	0.4848484848484851	0.014106153084401886	0.9310061035705245
GQ602_000012	cosine	24.0	18.0	20.0	-9.25185853854297e-18	0.957427107729392	12.0	2.0	2.222152865	-1.635686739	3.857839604	-1.35854428114	-0.968668300712	0.4242424242424244	0.02742697317621316	1.8101802296300684
GQ602_000013	cosine	24.0	20.0	16.0	8.333334022836425e-11	0.9574271079347384	20.0	22.0	1.934472717	-1.057364082	2.991836799	-1.82952376568	-1.12876248603	0.45454545454545475	0.019834630913749846	1.3090856403074898
GQ602_000014	cosine	24.0	0.0	4.0	8.333332172464718e-11	0.957427107674258	22.0	4.0	1.561595002	-1.346304598	2.9078996	-1.15991210631	-1.38569353869	0.7878787878787882	0.0001813930547667903	0.01197194161460816
GQ602_000015	cosine	24.0	12.0	6.0	-3.23815048849004e-17	0.9574271078589354	12.0	6.0	2.144281161	-1.597332452	3.741613613	-1.34241382144	-0.964708496707	0.6363636363636367	0.001988079806063042	0.13121326720016077
GQ602_000016	cosine	24.0	20.0	6.0	4.625929269271486e-17	0.9574271078989196	20.0	6.0	2.304321815	-1.272848101	3.577169916	-1.81036669905	-0.43344119401	0.666666666666667	0.0012756406460599887	0.08419228263995926
GQ602_000017	cosine	24.0	8.0	10.0	-1.850371707708594e-17	0.9574271077435748	4.0	10.0	1.309064463	-1.461234667	2.77029913	-0.895861898546	-4.74841188532	0.6668470174522378	0.0012722098173665757	0.083965847946194
GQ602_000018	cosine	24.0	22.0	2.0	1.3299546649155522e-17	0.9574271078031045	20.0	2.0	1.475899631	-2.538418483	4.014318114	-0.58142486784	-1.885686445	0.6060606060606063	0.003044944233852819	0.20096631943428606
GQ602_000019	cosine	24.0	12.0	2.0	0.0	0.9574271078232307	12.0	2.0	1.810929968	-1.47360788	3.284537848	-1.22890898765	-0.860242634724	0.575757575757576	0.004583576838638997	0.3025160713501738
GQ602_000021	cosine	24.0	12.0	14.0	-1.6666664344929435e-10	0.9574271076304648	12.0	20.0	1.659544131	-1.172460265	2.832004396	-1.41543741868	-1.69939317163	0.5151515151515154	0.00986438530634296	0.6510494302186354
GQ602_000022	cosine	24.0	20.0	6.0	0.0	0.9574271077661036	18.0	6.0	2.008533586	-1.508587789	3.517121375	-1.3313998699	-1.33249598081	0.575757575757576	0.004583576838638997	0.3025160713501738
GQ602_000023	cosine	24.0	6.0	2.0	8.333336104504596e-11	0.9574271078067073	6.0	2.0	1.369008302	-2.119032237	3.488040539	-0.646053551284	-3.95267710399	0.4848484848484851	0.014106153084401886	0.9310061035705245
GQ602_000024	cosine	24.0	0.0	22.0	9.25185853854297e-18	0.957427107789301	2.0	20.0	1.314398458	-1.546504595	2.860903053	-0.849915649943	-1.8154453235	0.30303030303030315	0.08511721571435177	5.617736237147216
GQ602_000025	cosine	24.0	14.0	12.0	8.333332866354108e-11	0.9574271075940228	16.0	10.0	1.32894181	-2.242436392	3.571378202	-0.59263300165	-1.75431248534	0.3939393939393941	0.037302414641954044	2.461959366368967
