#	ZT4	ZT8	ZT12	ZT16	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48
XA68_10000	-0.447431314	-2.0782086	0.925557121	0.874556034	1.294920079	0.938317699	-0.585194207	-0.291525156	0.238377245	-0.54561908	0.694781915	-1.018531737
XA68_10001	1.358963537	0.405909715	-0.100035823	0.946324361	1.329533731	-1.854183631	0.182638694	0.019239247	0.274080796	-0.328096337	-1.404025777	-0.830348513
XA68_10002	0.455251598	-0.732950304	0.925050972	1.798164661	1.39319794	-0.020790872	-0.646033873	-1.399348148	-0.394760503	-1.297229401	0.021215141	-0.101767211
XA68_10003	0.925820165	0.660594089	-0.218090366	0.227672593	1.630876501	1.272140737	-0.871608706	-1.548433242	0.009416464	-0.087244888	-1.284859476	-0.716283871
XA68_10005	-0.413856034	-0.413856034	-0.413856034	-0.413856034	-0.413856034	-0.413856034	-0.413856034	2.670691416	-0.413856034	1.467868928	-0.413856034	-0.413856034
XA68_10006	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	-0.288675135	3.175426481	-0.288675135	-0.288675135
XA68_10007	0.076969551	-0.660936727	-0.25752367	1.467812055	1.263070578	-0.352156026	-0.017209847	0.203929191	-0.069672373	1.236311255	-2.102608434	-0.787985553
XA68_10008	0.15765018	-0.327444428	0.830112608	0.048049466	1.09502838	-2.772399704	0.061146286	0.228038478	0.355494437	0.712556297	0.318733087	-0.706965088
XA68_10009	-0.005850742	0.18075758	-0.190634521	0.770734552	1.114911284	-2.591552172	0.495480003	0.752115151	0.290976988	0.640013085	-0.654536566	-0.802414643
XA68_10010	0.319700474	0.738296688	-0.256427563	1.079244036	0.789968921	-2.061985343	0.438571573	0.93734498	0.216396654	0.212603511	-1.498710094	-0.915003838
XA68_10011	0.438327089	-2.288967979	0.516727917	0.741603914	1.176394921	0.517189391	-0.078541973	0.046476618	0.842795607	0.115133495	-0.617598769	-1.40954023
XA68_10012	0.334062228	1.718350911	-0.248961953	0.636292407	0.151949267	-1.851498291	-0.009922445	0.607315144	0.120090443	0.78363845	-1.624889104	-0.616427057
XA68_10013	0.352595144	-0.428010642	-0.041818052	0.227565805	0.284797983	1.701480817	-0.635172112	-1.510083894	0.058863718	0.177819645	1.475413937	-1.66345235
XA68_10014	-0.403908892	-0.403908892	-0.403908892	-0.403908892	-0.403908892	-0.403908892	-0.403908892	-0.403908892	1.241259041	2.797829884	-0.403908892	-0.403908892
XA68_10015	1.135162411	-0.605807301	0.064570313	-0.241495153	-1.09807825	-1.037128354	1.342161289	-0.272976135	0.959698533	-0.590846184	-1.205136973	1.549875804
XA68_10016	1.211881921	0.510678205	-0.093677919	0.249984606	-1.441106424	-1.441106424	-0.570023621	0.658105129	1.238138109	0.396818331	-1.441106424	0.721414511
XA68_10017	-0.743986324	1.171976353	-0.743986324	-0.743986324	-0.743986324	-0.743986324	1.945121366	0.432572846	-0.743986324	0.378353066	1.279880635	-0.743986324
XA68_10018	0.489374825	0.019483761	1.363566484	2.075305402	0.360297233	0.241792653	-0.936769505	-0.936769505	-0.936769505	-0.936769505	-0.936769505	0.134027169
XA68_10019	-0.980766556	0.0103572	-0.980766556	-0.980766556	1.869438841	0.221103714	1.827289596	0.243626764	0.217913045	-0.069200974	-0.980766556	-0.397461962
XA68_10020	0.981360565	0.032614083	-0.120019127	0.444667149	-0.135606434	-2.79593662	0.886306332	0.558493067	0.551562056	0.328767144	-0.690339531	-0.041868684
XA68_10021	1.206050122	-0.633539179	-0.304380716	0.736229901	-0.621248698	-1.561199301	1.552188096	0.555012192	0.516726192	0.396254765	-1.57223472	-0.269858653
XA68_10022	-0.439954828	0.895454955	0.945928375	0.335065295	1.200941674	-2.465439184	0.236170142	-0.249913888	0.342958187	0.025118803	-1.083614184	0.257284653
XA68_10023	0.602333091	-1.462112301	-0.857635172	-0.630991741	-0.472234196	-1.320428385	1.49643376	0.92442672	1.05839064	0.595115049	-0.610365094	0.677067628
XA68_10024	-0.041202705	-2.483764128	0.047169293	-0.160720976	-0.13573297	0.872199925	0.188795595	-0.399332516	0.12766424	-0.623266616	1.202099537	1.406091322
XA68_10025	0.848543522	0.558431446	-0.338788492	1.106246091	0.495454658	-2.399175864	0.444624517	0.541622819	0.256820388	0.428328287	-0.941972617	-1.000134753
XA68_10026	0.863373302	0.642960891	-0.288565803	-0.047871923	0.353541142	-1.829623272	0.913087637	0.895761547	0.863019412	0.368208022	-1.488468979	-1.245421976
XA68_10027	0.922384915	1.048635328	-1.212274673	-0.829381833	-0.864515915	-0.665783856	0.564656635	1.557300697	0.64518722	0.754147378	-0.70668315	-1.213672745
XA68_10028	0.608600219	1.0012045	-0.339745554	0.011771542	-0.520750703	-1.991106952	1.005857082	0.70179889	0.961097883	0.701455701	-1.251380203	-0.888802405
XA68_10029	-0.3748624	-0.031723578	1.696127553	0.35380217	1.20493001	-0.729724945	0.022422229	0.635089473	-0.182613347	-1.152836955	-1.958891266	0.518281057
