"gene_name","ZT04ld","ZT08ld","ZT12ld","ZT16ld","ZT20ld","ZT24ld","ZT28ld","ZT32ld","ZT36ld","ZT40ld","ZT44ld","ZT48ld"
"XA68_10000",495.706,262.121,410.557,223.268,476.442,560.331,305.081,362.238,449.928,330.662,497.709,452.994
"XA68_10001",79.4664,54.483,61.6249,61.817,65.3161,66.3401,61.2958,52.7488,55.1421,54.5035,65.2303,57.2131
"XA68_10002",120.33,60.4749,58.7938,174.685,76.954,106.376,37.7476,50.3309,83.6572,56.411,53.5206,57.0778
"XA68_10003",14.3758,5.81125,5.94984,5.72166,7.26557,11.2789,5.5656,4.92722,5.40139,4.55442,6.78915,4.53767
"XA68_10004",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10005",0,0,0,0,0,0.607488,0,0,0,0,0,0.792414
"XA68_10006",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10007",4.64137,5.27886,2.49108,4.35246,5.52535,4.10431,3.17951,4.21328,3.75374,4.73379,4.58215,4.55328
"XA68_10008",24.4122,25.2247,23.6065,20.561,22.4455,23.8298,19.4898,21.1389,23.3283,22.8543,27.2532,26.169
"XA68_10009",25.7232,29.9176,30.8349,40.9927,30.4853,21.8711,37.3341,32.0995,32.9926,32.5147,35.4278,40.2483
"XA68_10010",13.05,11.3531,9.81749,18.1075,10.3573,3.35613,9.19594,11.0157,10.4109,12.7089,12.278,8.86987
"XA68_10011",286.407,193.745,295.713,223.649,300.941,251.643,240.832,284.331,374.518,256.422,308.383,245.775
"XA68_10012",8.28234,10.8899,7.39749,9.02064,6.26206,6.15681,9.09071,8.90377,8.47299,10.6645,7.72986,12.1085
"XA68_10013",26.6909,19.4544,20.3514,19.6407,21.7969,24.2457,22.8827,22.2896,16.7452,21.715,25.4649,20.0873
"XA68_10014",0.175574,0,0,0,0,0,0,0,0,0,0.157797,0.0569936
"XA68_10015",11.0445,4.93877,6.71485,1.83938,5.36909,4.41099,1.9265,3.40631,20.851,3.00178,3.62264,11.2936
"XA68_10016",0.452269,0.595643,0.400436,0,0.604161,0.179083,3.77759,0.496557,0.545834,0.297344,0.593666,0.220169
"XA68_10017",0.163861,0,0,0,0,0,0,0.282116,0,0.0809582,0,0
"XA68_10018",0.366263,0,0.193126,0,0,0.0745135,0.0566942,0.0638246,0.0614314,0,0.0913247,0
"XA68_10019",1.74132,0.331556,1.96498,0,0,0.685988,0.405729,0.933288,0.738297,1.55049,0.653847,0.71358
"XA68_10020",167.146,71.621,137.477,39.1457,93.6554,61.9855,52.2136,70.9118,107.736,78.9404,90.1773,70.9316
"XA68_10021",57.4092,26.3133,42.4799,11.4227,38.8751,23.1648,22.9588,38.4201,52.6646,39.7847,30.4103,42.0268
"XA68_10022",23.9331,26.2869,23.6401,8.31958,17.3043,14.2091,18.1898,23.3254,27.7874,22.2342,26.4202,38.8654
"XA68_10023",77.1773,49.3181,59.2788,40.9973,61.4251,46.7611,54.9868,57.9575,71.8238,47.257,49.7524,73.2732
"XA68_10024",126.867,81.8572,127.7,300.504,156.506,187.3,120.838,102.701,134.554,112.619,149.252,121.947
"XA68_10025",61.3185,64.8775,59.8505,73.5244,63.4742,45.6309,89.3833,76.3869,74.8986,74.1738,72.5811,59.9979
"XA68_10026",60.6466,55.6956,52.9318,23.625,49.9019,31.2189,99.1859,69.0405,75.0351,41.9849,45.1076,47.8123
"XA68_10027",159.164,164.731,139.463,166.94,142.076,156.754,261.107,208.672,146.92,175.994,136.604,157.413
"XA68_10028",46.364,59.6682,39.0452,46.4655,41.6914,38.1429,63.8222,54.5172,46.9171,41.074,40.9724,44.6274
"XA68_10029",24.3278,48.1881,33.8807,11.1728,18.3269,25.8248,27.9341,18.533,27.1011,21.0109,27.7268,30.6941
"XA68_10030",17.0461,16.8463,24.0856,46.5141,34.659,64.0504,21.0209,18.9121,18.9451,42.8585,49.9866,68.8753
"XA68_10031",107.24,42.2304,102.201,289.038,258.618,440.11,69.7252,48.7464,45.8617,116.985,309.738,175.82
"XA68_10032",85.9077,41.5369,106.673,281.095,274.163,504.851,64.6955,44.7461,53.5107,105.944,270.612,172.553
"XA68_10033",21.7197,30.5211,23.8371,10.6056,18.9819,15.3203,21.7096,32.0904,20.6459,27.7492,21.6136,27.2552
"XA68_10034",101.735,109.728,83.3856,113.683,103.509,71.4984,116.239,112.295,96.8798,104.971,105.042,111.874
"XA68_10035",1.80362,4.453,1.16215,12.2458,4.65965,10.9978,8.20569,4.42655,0,2.11794,8.2109,3.10172
"XA68_10036",20.0592,34.5754,17.1234,55.5489,23.5806,28.4633,21.5098,33.0086,12.4281,96.588,18.3389,23.342
"XA68_10037",29.039,16.4075,25.7023,22.7759,19.8995,18.278,41.1199,29.6804,30.2334,31.3735,24.7832,25.7225
"XA68_10038",186.413,178.033,176.204,227.736,180.734,163.891,238.701,220.116,184.462,249.169,230.478,213.858
"XA68_10039",31.3579,36.6479,37.3842,34.7925,33.0834,43.8243,37.2378,37.1348,35.8898,38.1111,38.4039,36.7093
"XA68_10040",9.83746,7.22408,8.63146,8.17975,6.61861,5.78404,7.9316,7.39838,7.319,6.9804,5.16159,7.26977
"XA68_10041",105.383,6.92634,40.9583,1.66565,40.1926,12.408,51.1047,33.6246,47.9964,10.0077,35.9185,28.4486
"XA68_10042",454.815,592.031,464.843,375.324,428.854,345.685,568.892,604.823,410.877,683.713,374.013,420.492
"XA68_10043",110.276,85.5495,129.599,114.313,118.138,167.221,91.3351,100.073,119.707,113.715,126.161,143.789
"XA68_10044",66.1351,71.62,67.4581,62.7251,70.1634,68.9381,60.7957,61.194,58.7632,68.725,70.8381,61.9685
"XA68_10045",58.0672,49.8345,73.2031,74.795,74.6809,83.792,68.1401,68.193,80.1134,74.0077,94.7923,81.6319
"XA68_10046",103.304,97.7034,114.879,170.571,108.968,87.1563,132.283,111.511,132.908,123.126,171.995,149.748
"XA68_10047",106.277,73.1446,135.7,133.743,144.306,195.353,79.8958,65.4248,91.1439,55.0472,154.614,96.1906
"XA68_10048",88.918,90.5128,97.2867,96.2367,110.083,95.8063,97.715,95.2985,95.7765,90.7145,120.728,115.575
"XA68_10049",238.612,289.661,222.063,212.063,217.623,149.598,306.205,316.997,207.912,302.688,143.646,169.695
"XA68_10050",53.8411,40.4103,57.6251,83.601,77.0302,78.5737,52.3922,42.3127,47.5358,52.7621,75.9476,57.1825
"XA68_10051",162.907,128.04,147.227,171.935,272.984,256.875,120.194,116.382,117.05,164.119,204.127,140.296
"XA68_10052",31.1941,22.1275,37.7953,57.7499,51.9158,72.7994,30.3418,25.6428,28.2483,26.4676,52.4375,34.982
"XA68_10053",58.3489,56.0682,55.1906,50.6066,53.9201,43.9902,63.2795,65.61,69.2717,60.8977,57.0693,65.8067
"XA68_10054",90.9373,81.6881,88.1724,128.873,83.5846,65.7828,137.251,105.904,115.18,97.0259,111.666,111.548
"XA68_10055",2.99596,2.76109,3.27076,0.621161,2.44454,1.77212,3.52554,5.13023,3.96594,2.14657,1.80495,2.84833
"XA68_10056",29.8597,35.0479,25.6174,22.3538,22.2496,13.2987,35.0929,36.2506,26.8429,36.351,12.4072,33.0385
"XA68_10057",31.5461,38.9127,37.9861,43.3208,36.185,39.5873,43.0587,42.9162,34.6934,47.6568,36.8874,42.4194
"XA68_10058",268.943,237.536,294.963,353.898,281.604,268.493,303.917,265.63,297.803,267.171,303.604,296.582
"XA68_10059",175.755,224.208,141.808,154.833,145.564,124.909,196.22,223.186,176.293,213.612,137.436,143.323
"XA68_10060",51.0928,50.9506,49.2596,57.5335,52.7475,55.8629,58.2108,49.0839,59.0788,44.6685,55.1885,53.5953
"XA68_10061",22.8729,21.7357,25.1445,12.8529,18.0919,13.519,24.6146,22.6444,26.7902,17.0165,26.8539,27.1074
"XA68_10062",37.1307,43.4749,35.9872,33.1148,37.9832,25.1083,43.4293,33.8321,33.2939,45.5413,35.977,35.2496
"XA68_10063",64.9905,58.2311,50.0003,86.3543,68.8809,72.262,70.6783,67.4765,71.7436,66.3232,57.6734,81.5522
"XA68_10064",30.0648,21.4028,29.3878,27.0108,27.8616,30.6566,25.1259,23.1382,26.8257,20.2607,29.0988,24.1154
"XA68_10065",139.812,136.167,127.041,91.9824,134.866,121.955,119.501,137.43,121.549,120.428,131.652,131.983
"XA68_10066",111.132,83.7065,133.514,128.413,135.407,169.511,95.9881,93.3056,100.555,82.7655,142.428,100.691
"XA68_10067",10.4381,14.0232,15.4689,23.7559,17.7112,20.0535,14.4008,16.3776,12.8834,19.0792,12.6495,12.493
"XA68_10068",35.0715,24.2098,33.3231,28.6716,30.2449,36.4513,26.6894,25.2398,26.3424,30.6875,30.8773,31.3748
"XA68_10069",90.6647,89.8822,96.1408,82.8752,92.9669,87.9862,110.015,100.165,82.3549,93.5102,94.2159,101.084
"XA68_10070",334.803,382.162,426.473,387.154,388.604,385.956,373.202,449.876,406.577,585.621,331.436,428.17
"XA68_10071",34.01,29.1944,37.724,19.3334,34.8108,37.2509,29.9451,30.2339,29.9297,32.6226,32.2411,34.7998
"XA68_10072",125.892,95.6025,134.539,172.237,113.603,126.146,98.5944,93.3786,128.629,107.267,117.641,141.683
"XA68_10073",173.982,148.855,233.118,200.36,234.267,313.225,123.95,148.732,233.677,165.043,315.387,267.621
"XA68_10074",81.2519,85.9752,71.6009,93.3748,82.6842,81.7708,102.399,97.8631,87.1197,94.2533,72.6506,88.663
"XA68_10075",20.7466,22.9508,23.3865,14.3376,25.6833,29.8323,23.0742,21.3927,16.7592,31.9878,22.3064,20.9495
"XA68_10076",17.2175,22.6986,21.323,10.0276,17.7407,16.4341,14.1135,17.5448,15.4141,25.3278,16.2086,16.8659
"XA68_10077",17.1585,17.6819,14.5336,6.96386,14.5438,7.75125,12.2495,13.7716,11.1438,18.6812,9.99102,18.6837
"XA68_10078",45.358,31.1596,28.9525,33.4603,39.269,42.2658,20.1503,23.3649,35.9696,26.5588,25.4021,37.9673
"XA68_10079",62.7768,75.9441,64.8703,56.6546,60.6664,72.6536,64.7585,65.8758,63.789,64.3019,54.6673,61.5921
"XA68_10080",21.9319,16.8468,18.1116,9.05359,12.1311,12.8681,12.2765,15.1239,15.9042,11.4933,14.223,19.9755
"XA68_10081",233.199,200.9,214.742,513.292,217.33,167.569,269.579,198.298,330.429,218.241,221.894,253.194
"XA68_10082",56.0155,55.2564,44.9454,66.9428,51.037,47.4866,76.3223,54.7799,54.917,62.325,54.1278,59.0091
"XA68_10083",129.198,125.273,135.728,180.862,141.147,137.925,133.196,129.609,134.171,151.24,167.37,159.1
"XA68_10084",284.502,229.557,252.484,162.338,233.323,241.261,239.302,252.268,236.766,256.904,328.885,239.416
"XA68_10085",59.3533,98.5582,60.6449,68.6043,59.077,42.3106,79.6329,97.6102,71.5354,97.0742,58.011,71.5848
"XA68_10086",283.354,328.044,299.077,148.2,325.346,358.559,294.298,290.905,300.216,309.328,448.363,328.306
"XA68_10087",11.9949,20.9401,10.4973,6.32684,9.02652,5.23743,21.7206,16.1053,13.4405,11.581,8.22039,11.5641
"XA68_10088",26.0793,34.9665,24.0614,11.2134,25.2894,14.5193,51.6941,39.0032,31.5051,45.5506,25.2111,43.1801
"XA68_10089",25.7598,22.8326,22.3597,17.9735,22.994,17.7483,22.8595,24.4024,22.1338,24.9904,23.7284,23.2451
"XA68_10090",52.586,52.1883,47.0437,71.473,43.0911,45.5356,68.0586,61.6187,54.7807,64.3447,52.3956,61.0161
"XA68_10091",30.5089,35.2249,36.4779,30.2626,34.7177,35.5355,31.5972,28.5535,35.0779,41.1114,30.6957,37.3965
"XA68_10092",47.8207,50.6682,49.5859,42.4804,63.1499,53.7186,42.5175,61.0119,36.8512,47.6305,59.865,57.4446
"XA68_10093",6.13957,5.68481,7.36415,3.77813,4.95954,4.59904,8.18306,6.92953,5.60629,5.92123,6.86369,7.56378
"XA68_10094",48.9024,35.8225,44.3225,30.0993,39.9473,41.9278,35.3709,37.2414,41.6279,39.085,39.7661,41.2317
"XA68_10095",85.5047,62.0115,76.3488,122.505,100.963,130.815,65.7009,64.5512,81.1192,67.0642,108.687,69.6335
"XA68_10096",93.1876,118.161,98.4498,145.307,111.759,128.699,134.293,115.499,101.13,137.51,171.029,142.418
"XA68_10097",137.848,148.186,138.463,130.656,127.523,141.93,129.897,148.877,151.714,121.374,117.822,118.773
"XA68_10098",16.7882,6.20123,9.91167,0.764397,3.30327,7.62973,3.96902,1.03277,11.7349,2.19215,4.40841,5.68721
"XA68_10099",60.3129,34.5702,31.259,63.1181,35.5,31.2068,38.672,36.4913,29.003,35.8683,32.7265,30.804
"XA68_10100",125.878,122.121,110.449,139.251,126.246,109.013,147.21,140.067,120.565,138.529,116.563,113.832
"XA68_10101",2.70065,12.9999,1.78247,0.472526,0.568636,0.778236,3.10322,12.138,1.3027,3.01283,1.73597,0.983749
"XA68_10102",28.7376,23.8259,29.0206,21.8592,27.3662,29.769,27.1452,29.3631,29.3693,26.4162,35.7951,30.4716
"XA68_10103",13.2588,11.2092,24.5623,20.0746,19.3573,18.5931,10.0952,10.8651,19.7359,10.2647,19.3606,21.0691
"XA68_10104",12.9087,8.11541,58.3264,19.5593,70.9891,52.411,9.59073,7.28209,18.5687,7.97325,83.7901,29.6319
"XA68_10105",21.8174,21.69,21.5725,13.8411,19.9341,17.1406,18.2819,19.3835,22.3224,20.9323,18.4919,19.6826
"XA68_10106",48.705,65.1408,50.2116,59.1639,56.0168,42.9533,66.9867,57.2765,54.8443,53.9535,48.5636,50.8236
"XA68_10107",89.1229,85.2919,113.392,158.959,116.158,97.529,105.333,108.464,131.921,110.318,139.451,139.487
"XA68_10108",7.08693,6.43386,8.49904,6.98509,5.75395,6.72766,10.6726,13.2647,8.65432,6.68186,12.892,10.9813
"XA68_10109",121.813,117.792,127.707,220.378,123.183,121.34,166.328,160.797,140.775,172.97,145.056,158.948
"XA68_10110",32.1349,32.2601,44.3108,45.0008,52.2707,41.5402,35.967,30.9573,48.0541,29.3193,65.7685,48.9741
"XA68_10111",48.5109,43.1964,61.4866,55.3152,68.8616,100.353,43.1652,36.568,52.4817,33.237,87.6006,66.8988
"XA68_10112",24.6262,25.5173,23.5884,14.2278,18.7883,15.5086,18.6321,22.3135,18.3562,24.4376,21.3463,23.0655
"XA68_10113",220.748,163.951,200.417,264.418,231.403,292.839,172.761,147.415,211.086,160.958,280.125,219.02
"XA68_10114",84.27,102.409,92.4109,72.249,93.2714,91.7153,105.786,103.984,87.1167,104.525,101.118,97.7577
"XA68_10115",3.02875,2.02186,1.25612,0,0,0,1.29952,0.848286,1.93938,1.18755,1.21067,1.18835
"XA68_10116",147.556,182.578,146.68,206.487,135.451,107.233,229.785,192.795,190.345,175.278,150.205,173.454
"XA68_10117",46.0211,52.2395,44.8555,37.7591,50.8613,44.1067,67.3712,47.6009,37.9055,64.4978,51.7555,59.1817
"XA68_10118",41.1569,36.9383,43.4921,43.0602,48.0057,49.4022,35.3174,35.1428,36.5031,48.752,52.1768,46.2313
"XA68_10119",128.774,111.317,157.325,276.476,193.898,222.943,139.888,120.783,171.444,131.064,167.183,158.281
"XA68_10120",22.1876,68.0965,24.1715,18.4252,22.6277,15.7314,55.2369,46.7946,20.5474,46.0132,18.9977,20.4014
"XA68_10121",55.284,52.7256,46.5335,59.0684,45.6171,29.4085,75.1617,54.3565,39.4876,73.8098,47.8882,53.8257
"XA68_10122",34.5826,37.8386,31.9504,1.94064,46.9557,47.1089,16.6533,23.4855,20.4757,22.8284,44.1887,25.0059
"XA68_10123",3.58935,2.46183,3.95318,9.01532,6.62179,8.41264,3.21307,3.55107,3.31029,5.85447,9.84676,5.7404
"XA68_10124",498.246,420.631,690.769,260.805,689.915,671.112,371.013,412.032,553.03,414.859,823.278,595.979
"XA68_10125",425.341,355.552,501.352,325.794,453.705,503.109,336.243,365.277,481.311,363.096,574.541,525.847
"XA68_10126",45.161,61.6205,37.8398,40.4549,41.8721,30.7373,48.5394,47.4388,37.4889,46.328,38.7283,41.467
"XA68_10127",19.8247,24.6812,14.5593,11.0636,16.1875,9.55907,13.451,16.8834,18.3763,20.7516,13.563,20.484
"XA68_10128",78.2999,65.1293,88.4128,66.5998,81.7541,90.1401,62.7616,56.9431,86.5329,51.0884,70.1581,76.8449
"XA68_10129",4256.69,4597.12,4640.34,2260.73,4220.64,3969.12,2881.93,3268.32,4322.74,3677.82,5126.23,3392.13
"XA68_10130",2.36668,0,0,0,0,1.85519,0,0.682059,0,0.966139,0,0.376795
"XA68_10131",153.328,165.851,155.342,221.785,147.486,145.344,187.93,190.139,185.22,203.1,150.91,170.442
"XA68_10132",45.3706,18.9796,21.0718,19.6392,29.8498,15.222,43.9371,37.1036,35.594,32.7099,23.245,34.1675
"XA68_10133",31.5577,22.2101,24.8117,33.0891,29.8455,24.0249,35.0078,27.9153,26.2678,22.7162,25.8135,25.6051
"XA68_10134",12.0611,10.4376,14.8047,27.8876,14.9005,22.2943,13.7391,7.81761,10.6241,14.4187,23.8333,20.787
"XA68_10135",2.08496,1.51336,2.05377,1.15606,2.8409,1.81082,3.80733,3.45591,0.910422,4.01761,4.40574,3.74402
"XA68_10136",4.9348,3.44543,3.13932,0.568628,1.96572,4.22952,1.63767,3.49749,2.52807,1.82544,2.74233,3.37229
"XA68_10137",4.43999,7.14648,3.26128,7.1018,5.36147,4.86198,5.11238,8.53998,4.02424,5.05149,3.68632,2.71845
"XA68_10138",0,0,0,0,0.196534,0,0,0,0,0,0,0
"XA68_10139",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10140",0,0.0587578,0,0,0,0,0,0,0,0,0,0.0291135
"XA68_10141",0.76683,0.671465,0.18157,0.160639,0.429616,0.801325,0.178625,0.952056,0.886047,0.406158,0.408682,0.507037
"XA68_10142",0,0,0.285111,0,0,0.242192,0.165921,0,0,0,0,0.0990102
"XA68_10143",93.6918,110.486,88.4927,65.0299,88.9968,77.2756,110.557,101.402,75.816,117.213,81.2099,89.1371
"XA68_10144",50.4834,99.424,56.6193,67.1847,45.9514,46.977,81.4307,88.3677,57.7652,99.2597,55.3628,60.993
"XA68_10145",310.079,341.804,266.079,105.432,271.345,289.574,291.998,344.929,215.007,391.126,275.252,256.727
"XA68_10146",0.815125,3.36569,1.79931,1.81917,0.970948,2.52773,1.17656,1.53006,2.31737,2.87824,0.167593,1.60494
"XA68_10147",4.58681,5.23112,6.50758,5.33248,6.9921,4.42222,3.8949,3.79107,6.26294,4.69592,9.0379,8.90327
"XA68_10148",0.0762514,0.122046,0.145946,0,0.0488598,0,0.0555634,0.120775,0,0.0425335,0.0843937,0.130148
"XA68_10149",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10150",31.8508,31.7758,43.7239,49.7321,43.611,51.1022,38.9009,28.3795,40.8911,41.3353,49.6065,53.0155
"XA68_10151",44.3365,31.4449,77.2212,72.1628,62.7261,94.6401,34.0048,28.9434,53.9912,33.1263,113.723,65.9668
"XA68_10152",8.73399,11.6937,8.81733,6.12008,8.9674,7.10184,11.0989,10.5709,8.39242,11.3879,8.98219,9.62449
"XA68_10153",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10154",430.223,385.338,446.85,579.944,488.183,673.379,441.468,369.327,400.266,395.126,527.629,455.193
"XA68_10155",53.1909,42.9185,60.4154,81.6339,57.9091,64.0477,64.9658,55.4581,59.0323,52.8346,63.5039,59.6622
"XA68_10156",335.422,297.925,404.585,228.013,398.64,419.63,344.034,339.178,327.311,389.282,412.284,397.806
"XA68_10157",7.2472,3.2053,7.14467,1.67489,6.7994,7.19393,3.89646,3.11063,4.70061,1.99565,10.4928,7.9447
"XA68_10158",19.6187,20.4339,25.735,35.7452,21.8684,23.0486,24.1961,21.8948,20.8154,32.3114,20.2446,25.2069
"XA68_10159",350.55,413.088,376.878,264.04,343.18,264.046,556.746,494.673,465.699,376.844,319.897,382.482
"XA68_10160",125.871,114.682,188.402,251.933,202.079,220.328,94.126,124.536,131.124,106.42,189.27,137.713
"XA68_10161",526.328,653.585,466.348,218.71,489.901,323.94,606.807,674.828,473.439,453.825,577.716,549.879
"XA68_10162",95.852,88.3367,107.802,87.1329,92.5184,90.3079,79.0192,81.5823,116.055,75.9149,96.6286,98.5344
"XA68_10163",1166.89,1519.74,978.185,121.236,597.183,347.183,282.139,1428.05,1467.78,592.152,408.355,617.073
"XA68_10164",31.6314,23.7614,22.8187,37.491,22.5653,20.2876,25.1853,20.7862,22.3227,23.8145,21.1051,25.9539
"XA68_10165",627.821,651.196,1013.07,466.471,1094.33,1151.62,619.035,635.209,487.605,929.226,951.553,483.451
"XA68_10166",158.135,172.875,295.558,220.019,273.88,322.211,214.015,162.822,178.567,186.424,285.826,187.258
"XA68_10167",71.3746,109.273,87.2656,64.5263,80.5652,67.4745,90.8497,104.878,92.5381,99.8176,79.7129,88.7479
"XA68_10168",74.2384,75.8376,66.113,67.564,65.8204,67.3825,75.4451,75.0207,67.1778,76.8846,76.4508,77.726
"XA68_10169",34.0692,64.2378,31.5816,13.5537,41.4072,31.1075,34.6759,52.0293,25.8717,42.8554,40.9039,54.2477
"XA68_10170",218.87,140.728,222.386,581.952,248.47,262.967,187.002,154.667,237.427,141.203,217.243,240.697
"XA68_10171",53.0887,53.3561,62.7597,69.8994,56.116,65.5596,62.1468,61.6528,57.7978,67.7111,60.9562,60.4824
"XA68_10172",52.4263,39.2625,56.0525,62.1189,67.3846,86.6187,37.1219,44.0126,46.9481,51.4138,61.8619,46.6641
"XA68_10173",326.42,389.457,283.762,124.513,245.282,217.238,318.895,400.928,285.109,301.632,212.548,248.644
"XA68_10174",26.2103,18.6769,31.9282,52.8687,32.4994,35.2395,23.149,23.1417,30.0449,30.9224,62.3913,43.176
"XA68_10175",414.586,397.976,418.863,440.468,470.825,508.909,443.001,393.698,383.47,418.974,457.623,387.852
"XA68_10176",80.8726,61.989,84.4476,97.7713,81.9102,85.4824,85.0779,65.8717,83.0023,50.1173,94.1047,81.371
"XA68_10177",538.842,519.843,500.977,686.311,540.73,562.103,461.43,483.161,541.276,476.404,651.818,535.831
"XA68_10178",0,0,0,0,0,0,0,0,0.0643715,0,0,0
"XA68_10179",0,0.0781495,0,0,0,0,0,0,0,0,0,0
"XA68_10180",73.9851,48.1538,76.0687,50.6884,58.6969,83.6218,50.3903,53.9448,58.4874,64.4646,50.4013,58.9656
"XA68_10181",107.037,87.2913,110.099,129.479,104.828,96.1518,126.331,108.283,118.725,116.849,105.869,127.222
"XA68_10182",23.3101,21.1367,23.9498,28.9197,21.8335,20.9042,23.5957,21.9973,24.231,24.4364,27.4861,23.9093
"XA68_10183",287.651,397.77,267.207,287.961,265.484,211.009,356.868,383.184,308.974,426.992,206.167,232.475
"XA68_10184",32.3585,25.9421,37.2539,25.5027,40.6191,40.5034,26.9812,21.5383,26.1676,23.2871,37.9951,31.7663
"XA68_10185",29.6405,40.6389,37.2352,54.7998,40.1693,30.4301,64.4122,44.8626,28.9138,45.94,27.4004,38.2763
"XA68_10186",41.2523,44.9309,42.8519,42.8569,37.4805,39.9341,49.9944,50.1828,35.6348,53.2058,36.255,43.7885
"XA68_10187",41.8538,35.681,44.0863,40.3576,49.1197,58.1948,49.7616,35.8046,35.2549,35.6188,48.7015,43.3954
"XA68_10188",31.9952,35.0889,32.4522,12.0096,21.423,18.127,46.7906,38.0187,36.6729,39.7196,28.3569,38.2683
"XA68_10189",62.6936,36.5321,59.9029,64.9807,67.1784,64.9234,46.7947,38.792,52.3813,44.9873,65.8279,57.0244
"XA68_10190",30.103,24.2067,14.5655,1.06105,21.1612,24.3437,19.2879,25.6334,21.7395,14.2715,17.1661,47.8207
"XA68_10191",23.5323,13.8148,22.7016,16.0619,16.7551,14.4351,12.2081,13.1916,20.7113,12.9048,12.8494,20.3082
"XA68_10192",49.1301,28.4286,56.1329,44.1439,56.591,59.0069,36.3396,35.0766,53.8341,41.9166,78.3902,62.8526
"XA68_10193",33.3412,41.3935,39.229,39.0028,37.4582,42.12,38.3904,38.4643,32.1078,39.935,39.3791,37.3445
"XA68_10194",17.0697,15.6318,28.1161,70.5953,236.072,211.045,8.91801,14.1571,7.62867,23.6852,104.463,42.5066
"XA68_10195",56.6994,67.1325,72.9195,66.0417,70.3636,68.9395,81.3717,72.7181,65.9506,80.5805,86.4067,88.2433
"XA68_10196",42.5283,21.5628,36.329,46.2072,36.2446,22.5882,47.2059,40.9229,44.2226,24.4903,50.9828,45.9781
"XA68_10197",0,0,0.076245,0,0.143614,0,0,0,0,0,0,0
"XA68_10198",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_10199",17.8374,19.0259,16.2111,50.2418,20.7003,16.5266,11.9628,10.693,15.7642,16.7467,37.9556,27.1146
"XA68_10200",110.423,89.1642,139.16,291.611,140.974,185.164,89.8657,85.4433,144.744,124.01,176.009,157.517
"XA68_10201",116.217,96.8931,114.519,212.366,170.806,155.002,93.779,84.3355,99.549,79.3803,162.468,101.648
"XA68_10202",13.0981,9.41619,13.6934,20.3003,11.6824,10.746,16.2404,12.128,13.7719,10.6287,13.8261,14.5377
"XA68_10203",38.8758,44.6505,39.9637,85.9772,50.9002,41.4229,51.1308,38.2975,55.3225,50.6911,32.7179,52.7246
"XA68_10204",62.4962,74.9089,61.6272,71.289,55.5716,33.8242,79.2134,62.055,67.5831,75.1457,45.092,63.4426
"XA68_10205",31.7377,21.1213,34.961,75.9616,40.6505,73.7338,24.2652,24.4927,34.801,28.7243,57.6062,42.5266
"XA68_10206",49.2829,22.4894,48.4265,22.8246,50.764,99.8744,40.1026,25.4059,45.4399,30.4614,78.9471,46.5513
"XA68_10207",68.5846,52.8898,66.0239,49.853,69.605,62.8698,57.5794,50.3524,65.918,45.6899,69.3053,55.5874
"XA68_10208",45.2633,49.4793,47.2326,46.1316,47.3513,43.3569,55.1692,50.3577,45.7292,56.4852,48.9219,52.0082
"XA68_10209",35.4429,30.1187,36.7014,18.1684,33.0165,40.2733,32.7778,33.0584,32.9193,29.2427,27.7435,29.5587
"XA68_10210",60.3528,61.8688,52.6266,55.4109,48.1956,34.5111,57.434,68.1831,59.0761,61.6893,59.4671,65.2221
"XA68_10211",72.6459,91.2407,78.6149,49.7968,73.6036,73.7966,78.6748,83.0462,71.2608,85.884,65.1975,76.6519
"XA68_10212",40.7708,39.6879,48.6986,24.2578,42.3285,43.1414,43.1317,40.7531,45.571,44.0166,42.004,40.2483
"XA68_10213",109.685,153.849,144.243,98.5861,113.762,105.198,144.037,161.711,109.683,172.671,93.1123,108.056
"XA68_10214",865.115,1097.63,903.89,877.734,830.69,555.649,867.331,882.557,869.453,1051.84,656.765,689.182
"XA68_10215",31.0876,27.0895,27.1631,9.80121,24.863,22.6609,26.0399,26.207,25.5247,26.0549,27.6796,25.2638
"XA68_10216",54.7074,65.2442,59.7471,32.9718,52.1342,61.1581,59.1344,54.0388,52.7143,54.8908,52.3255,60.042
"XA68_10217",17.3086,4.42301,12.694,0.68235,10.9489,10.663,14.0111,11.981,9.79872,5.1026,5.22441,14.6699
"XA68_10218",636.351,807.056,762.291,411.831,618.902,723.455,751.633,800.734,598.065,880.055,608.185,607.855
"XA68_10219",54.5461,65.2969,48.3552,26.1475,47.6605,38.1383,72.529,65.0475,46.2776,70.7069,43.5755,51.0567
"XA68_10220",127.854,212.959,130.506,121.278,119.016,112.233,197.459,196.141,141.254,197.091,116.858,131.6
"XA68_10221",25.6499,31.271,18.8715,22.3925,23.5348,15.9954,29.9272,30.1314,37.8138,29.5105,25.0745,37.2306
"XA68_10222",30.8252,24.0902,29.6221,24.1952,27.9819,28.4966,23.5085,24.3266,27.3737,20.6082,26.9373,28.4164
"XA68_10223",85.5332,124.133,89.2823,65.6984,83.4279,80.3831,95.7668,118,96.4784,104.536,87.3853,90.4708
