,ophio_cflo_ID,ophio_kim_ID,rhythmic_24h_ophio_cflo,rhythmic_24h_ophio_kim
1513,Ophcf2|01702,Ophio5|4293,no,yes
1514,Ophcf2|01705,Ophio5|4295,no,no
1515,Ophcf2|01706,Ophio5|4296,yes,no
1516,Ophcf2|01707,Ophio5|4297,yes,yes
1517,Ophcf2|01708,Ophio5|4299,no,no
1518,Ophcf2|01709,Ophio5|4301,yes,no
1519,Ophcf2|01710,Ophio5|4304,yes,no
1520,Ophcf2|01711,Ophio5|4305,no,no
1521,Ophcf2|01712,Ophio5|4306,no,no
1522,Ophcf2|01713,Ophio5|4309,yes,no
1523,Ophcf2|01714,Ophio5|4310,no,yes
1524,Ophcf2|01715,Ophio5|4311,no,no
1525,Ophcf2|01716,Ophio5|4312,no,no
1526,Ophcf2|01717,Ophio5|4832,yes,no
1527,Ophcf2|01718,Ophio5|4835,no,no
1528,Ophcf2|01719,Ophio5|4836,yes,no
1529,Ophcf2|01720,Ophio5|4837,no,no
1530,Ophcf2|01722,Ophio5|7947,no,no
1531,Ophcf2|01723,Ophio5|7946,no,no
1532,Ophcf2|01724,Ophio5|7944,no,no
1533,Ophcf2|01725,Ophio5|169,no,no
1534,Ophcf2|01726,Ophio5|7012,no,no
1535,Ophcf2|01727,Ophio5|7011,no,no
1536,Ophcf2|01728,Ophio5|6011,yes,no
1537,Ophcf2|01729,Ophio5|6010,yes,no
1538,Ophcf2|01730,Ophio5|6009,no,no
1539,Ophcf2|01731,Ophio5|6007,no,no
1540,Ophcf2|01732,Ophio5|6006,yes,no
1541,Ophcf2|01733,Ophio5|7467,yes,no
1542,Ophcf2|01734,Ophio5|7045,no,no
1543,Ophcf2|01735,Ophio5|7046,no,no
1544,Ophcf2|01736,Ophio5|7047,no,no
1545,Ophcf2|01737,Ophio5|3159,yes,no
1546,Ophcf2|01738,Ophio5|3161,yes,no
1547,Ophcf2|01741,Ophio5|6141,yes,no
1548,Ophcf2|01742,Ophio5|6142,yes,no
1549,Ophcf2|01743,Ophio5|6143,no,no
1550,Ophcf2|01744,Ophio5|6144,yes,no
1551,Ophcf2|01746,Ophio5|4945,no,no
1552,Ophcf2|01747,Ophio5|4947,no,no
1553,Ophcf2|01748,Ophio5|4948,yes,no
1554,Ophcf2|01749,Ophio5|4949,yes,no
1555,Ophcf2|01750,Ophio5|4950,yes,no
1556,Ophcf2|01751,Ophio5|4951,no,yes
1557,Ophcf2|01752,Ophio5|4952,no,no
1558,Ophcf2|01753,Ophio5|4954,yes,no
1559,Ophcf2|01754,Ophio5|4955,no,no
1560,Ophcf2|01755,Ophio5|4956,yes,no
1561,Ophcf2|01756,Ophio5|4957,yes,no
1562,Ophcf2|01757,Ophio5|4958,no,no
1563,Ophcf2|01758,Ophio5|4959,no,no
1564,Ophcf2|01759,Ophio5|4960,no,no
1565,Ophcf2|01760,Ophio5|4961,no,no
1566,Ophcf2|01761,Ophio5|4962,no,no
1567,Ophcf2|01762,Ophio5|4963,no,no
1568,Ophcf2|01763,Ophio5|4964,no,yes
1569,Ophcf2|01764,Ophio5|4965,yes,no
1570,Ophcf2|01765,Ophio5|4966,no,no
1571,Ophcf2|01766,Ophio5|4967,no,no
1572,Ophcf2|01768,Ophio5|4968,no,no
1573,Ophcf2|01769,Ophio5|4969,no,no
1574,Ophcf2|01770,Ophio5|4970,no,no
1575,Ophcf2|01771,Ophio5|4971,no,yes
1576,Ophcf2|01772,Ophio5|4972,no,no
1577,Ophcf2|01773,Ophio5|4973,yes,no
1578,Ophcf2|01774,Ophio5|4974,no,no
1579,Ophcf2|01775,Ophio5|4975,yes,yes
1580,Ophcf2|01776,Ophio5|4976,yes,no
1581,Ophcf2|01777,Ophio5|4977,yes,no
1582,Ophcf2|01778,Ophio5|4978,yes,yes
1583,Ophcf2|01779,Ophio5|4979,yes,yes
1584,Ophcf2|01780,Ophio5|4980,no,no
1585,Ophcf2|01781,Ophio5|4981,no,no
1586,Ophcf2|01783,Ophio5|4983,no,no
1587,Ophcf2|01784,Ophio5|4984,no,no
1588,Ophcf2|01785,Ophio5|4986,yes,no
1589,Ophcf2|01786,Ophio5|4987,no,no
1590,Ophcf2|01787,Ophio5|4988,yes,no
1591,Ophcf2|01788,Ophio5|8313,yes,yes
1592,Ophcf2|01789,Ophio5|8312,yes,no
1593,Ophcf2|01791,Ophio5|870,no,no
1594,Ophcf2|01792,Ophio5|869,no,yes
1595,Ophcf2|01793,Ophio5|623,no,no
1596,Ophcf2|01794,Ophio5|710,no,no
1597,Ophcf2|01795,Ophio5|492,no,no
1598,Ophcf2|01796,Ophio5|1307,no,no
1599,Ophcf2|01797,Ophio5|1374,yes,no
1600,Ophcf2|01800,Ophio5|7913,yes,no
1601,Ophcf2|01801,Ophio5|7914,yes,no
1602,Ophcf2|01802,Ophio5|300,no,no
1603,Ophcf2|01803,Ophio5|1512,no,no
1604,Ophcf2|01804,Ophio5|843,yes,no
1605,Ophcf2|01805,Ophio5|472,yes,no
1606,Ophcf2|01806,Ophio5|824,yes,no
1607,Ophcf2|01807,Ophio5|525,no,yes
1608,Ophcf2|01808,Ophio5|260,yes,no
1609,Ophcf2|01809,Ophio5|259,yes,no
1610,Ophcf2|01810,Ophio5|8451,yes,no
1611,Ophcf2|01812,Ophio5|1024,no,no
1612,Ophcf2|01813,Ophio5|8416,no,no
1613,Ophcf2|01814,Ophio5|8456,no,no
1614,Ophcf2|01815,Ophio5|8417,yes,no
1615,Ophcf2|01816,Ophio5|1130,no,no
1616,Ophcf2|01817,Ophio5|943,yes,no
1617,Ophcf2|01818,Ophio5|1023,yes,no
1618,Ophcf2|01819,Ophio5|8025,no,no
1619,Ophcf2|01820,Ophio5|620,no,no
1620,Ophcf2|01821,Ophio5|624,yes,no
1621,Ophcf2|01822,Ophio5|7903,no,no
1622,Ophcf2|01823,Ophio5|7902,no,no
1623,Ophcf2|01824,Ophio5|3651,no,no
1624,Ophcf2|01825,Ophio5|3652,yes,no
1625,Ophcf2|01826,Ophio5|3653,no,no
1626,Ophcf2|01827,Ophio5|3654,yes,no
1627,Ophcf2|01828,Ophio5|3655,yes,no
1628,Ophcf2|01829,Ophio5|3657,yes,no
1629,Ophcf2|01830,Ophio5|3658,yes,no
1630,Ophcf2|01831,Ophio5|3659,no,no
1631,Ophcf2|01832,Ophio5|3660,no,no
1632,Ophcf2|01833,Ophio5|3661,no,no
1633,Ophcf2|01834,Ophio5|3662,no,no
1634,Ophcf2|01835,Ophio5|3663,no,no
1635,Ophcf2|01836,Ophio5|3664,no,no
1636,Ophcf2|01837,Ophio5|3665,yes,no
1637,Ophcf2|01838,Ophio5|3666,yes,no
1638,Ophcf2|01839,Ophio5|3667,yes,no
1639,Ophcf2|01840,Ophio5|3669,no,no
1640,Ophcf2|01841,Ophio5|3671,yes,no
1641,Ophcf2|01842,Ophio5|2835,no,no
1642,Ophcf2|01843,Ophio5|2836,yes,no
1643,Ophcf2|01844,Ophio5|2837,no,no
1644,Ophcf2|01845,Ophio5|2840,yes,no
1645,Ophcf2|01846,Ophio5|2841,no,no
1646,Ophcf2|01848,Ophio5|2842,no,no
1647,Ophcf2|01849,Ophio5|2843,yes,no
1648,Ophcf2|01850,Ophio5|5463,no,yes
1649,Ophcf2|01851,Ophio5|5461,no,no
1650,Ophcf2|01852,Ophio5|5459,no,no
1651,Ophcf2|01854,Ophio5|6290,no,no
1652,Ophcf2|01855,Ophio5|6291,yes,no
1653,Ophcf2|01856,Ophio5|6292,yes,no
1654,Ophcf2|01857,Ophio5|590,yes,no
1655,Ophcf2|01858,Ophio5|8231,yes,no
1656,Ophcf2|01862,Ophio5|8229,no,yes
1657,Ophcf2|01863,Ophio5|8228,no,no
1658,Ophcf2|01864,Ophio5|8227,no,no
1659,Ophcf2|01865,Ophio5|8226,yes,no
1660,Ophcf2|01866,Ophio5|8225,no,no
1661,Ophcf2|01867,Ophio5|8224,no,yes
1662,Ophcf2|01868,Ophio5|8223,yes,no
1663,Ophcf2|01869,Ophio5|8222,no,no
1664,Ophcf2|01870,Ophio5|8220,no,no
1665,Ophcf2|01872,Ophio5|8219,no,yes
1666,Ophcf2|01873,Ophio5|8218,no,no
1667,Ophcf2|01874,Ophio5|8217,no,yes
1668,Ophcf2|01875,Ophio5|4054,no,no
1669,Ophcf2|01876,Ophio5|4053,no,no
1670,Ophcf2|01877,Ophio5|4052,no,no
1671,Ophcf2|01878,Ophio5|4051,yes,no
1672,Ophcf2|01880,Ophio5|4050,no,no
1673,Ophcf2|01881,Ophio5|4049,no,no
1674,Ophcf2|01882,Ophio5|4048,no,yes
1675,Ophcf2|01883,Ophio5|4046,no,no
1676,Ophcf2|01884,Ophio5|4045,no,no
1677,Ophcf2|01885,Ophio5|4044,yes,no
1678,Ophcf2|01886,Ophio5|4043,yes,yes
1679,Ophcf2|01887,Ophio5|4042,yes,no
1680,Ophcf2|01888,Ophio5|4041,no,no
1681,Ophcf2|01889,Ophio5|539,yes,no
1682,Ophcf2|01890,Ophio5|538,no,no
1683,Ophcf2|01892,Ophio5|536,yes,no
1684,Ophcf2|01893,Ophio5|535,no,no
1685,Ophcf2|01894,Ophio5|534,yes,no
1686,Ophcf2|01895,Ophio5|533,yes,yes
1687,Ophcf2|01896,Ophio5|532,no,no
1688,Ophcf2|01898,Ophio5|1765,no,no
1689,Ophcf2|01899,Ophio5|7998,yes,no
1690,Ophcf2|01900,Ophio5|158,no,yes
1691,Ophcf2|01901,Ophio5|526,no,no
1692,Ophcf2|01902,Ophio5|527,yes,no
1693,Ophcf2|01903,Ophio5|528,yes,no
1694,Ophcf2|01904,Ophio5|529,no,no
1695,Ophcf2|01905,Ophio5|530,no,no
1696,Ophcf2|01906,Ophio5|531,no,no
1697,Ophcf2|01908,Ophio5|1770,no,no
1698,Ophcf2|01909,Ophio5|1771,no,no
1699,Ophcf2|01910,Ophio5|1772,no,no
1700,Ophcf2|01911,Ophio5|1773,no,no
1701,Ophcf2|01912,Ophio5|1774,no,no
1702,Ophcf2|01913,Ophio5|1777,yes,no
1703,Ophcf2|01914,Ophio5|1778,no,no
1704,Ophcf2|01915,Ophio5|8075,yes,no
1705,Ophcf2|01916,Ophio5|8072,yes,no
1706,Ophcf2|01917,Ophio5|298,no,no
1707,Ophcf2|01918,Ophio5|8448,yes,no
1708,Ophcf2|01919,Ophio5|8447,yes,no
1709,Ophcf2|01920,Ophio5|8446,no,no
1710,Ophcf2|01921,Ophio5|8445,yes,no
1711,Ophcf2|01922,Ophio5|8444,no,no
1712,Ophcf2|01923,Ophio5|8443,no,no
1713,Ophcf2|01924,Ophio5|8442,no,no
1714,Ophcf2|01925,Ophio5|8441,yes,yes
1715,Ophcf2|01926,Ophio5|8440,no,no
1716,Ophcf2|01927,Ophio5|8439,no,no
1717,Ophcf2|01928,Ophio5|8438,no,no
1718,Ophcf2|01929,Ophio5|8437,no,no
1719,Ophcf2|01930,Ophio5|8436,yes,no
1720,Ophcf2|01931,Ophio5|8435,yes,no
1721,Ophcf2|01932,Ophio5|8434,yes,no
1722,Ophcf2|01933,Ophio5|8433,no,no
1723,Ophcf2|01934,Ophio5|8432,yes,no
1724,Ophcf2|01935,Ophio5|8431,no,yes
1725,Ophcf2|01937,Ophio5|5922,no,no
1726,Ophcf2|01938,Ophio5|5921,no,no
1727,Ophcf2|01939,Ophio5|5920,no,no
1728,Ophcf2|01940,Ophio5|5919,no,no
1729,Ophcf2|01941,Ophio5|5918,yes,no
1730,Ophcf2|01942,Ophio5|5917,yes,no
1731,Ophcf2|01943,Ophio5|5915,yes,no
1732,Ophcf2|01944,Ophio5|5914,no,no
1733,Ophcf2|01946,Ophio5|5913,no,no
1734,Ophcf2|01947,Ophio5|5912,no,no
1735,Ophcf2|01948,Ophio5|5911,yes,yes
1736,Ophcf2|01949,Ophio5|5910,no,no
1737,Ophcf2|01950,Ophio5|5909,no,no
1738,Ophcf2|01951,Ophio5|5908,yes,no
1739,Ophcf2|01952,Ophio5|4742,no,yes
1740,Ophcf2|01953,Ophio5|4740,no,yes
1741,Ophcf2|01954,Ophio5|4739,yes,no
1742,Ophcf2|01955,Ophio5|4738,no,yes
1743,Ophcf2|01956,Ophio5|7891,no,yes
1744,Ophcf2|01957,Ophio5|7892,no,no
1745,Ophcf2|01958,Ophio5|330,no,no
1746,Ophcf2|01959,Ophio5|3906,no,no
1747,Ophcf2|01960,Ophio5|5902,no,no
1748,Ophcf2|01961,Ophio5|5903,yes,yes
1749,Ophcf2|01962,Ophio5|5904,no,yes
1750,Ophcf2|01963,Ophio5|5906,no,yes
1751,Ophcf2|01964,Ophio5|5907,yes,no
1752,Ophcf2|01966,Ophio5|4743,no,no
1753,Ophcf2|01967,Ophio5|4744,no,no
1754,Ophcf2|01968,Ophio5|4029,no,no
1755,Ophcf2|01971,Ophio5|4759,no,no
1756,Ophcf2|01972,Ophio5|4757,no,no
1757,Ophcf2|01973,Ophio5|4756,no,no
1758,Ophcf2|01974,Ophio5|4755,no,no
1759,Ophcf2|01975,Ophio5|4754,no,no
1760,Ophcf2|01976,Ophio5|4753,yes,no
1761,Ophcf2|01977,Ophio5|4752,no,no
1762,Ophcf2|01978,Ophio5|4750,yes,no
1763,Ophcf2|01979,Ophio5|4749,no,yes
1764,Ophcf2|01980,Ophio5|3418,no,no
1765,Ophcf2|01981,Ophio5|4028,no,no
1766,Ophcf2|01982,Ophio5|4027,no,no
1767,Ophcf2|01983,Ophio5|4026,yes,no
1768,Ophcf2|01984,Ophio5|4025,no,no
1769,Ophcf2|01985,Ophio5|4024,no,no
1770,Ophcf2|01986,Ophio5|4023,no,no
1771,Ophcf2|01987,Ophio5|4022,no,no
1772,Ophcf2|01988,Ophio5|4021,yes,no
1773,Ophcf2|01989,Ophio5|8327,no,no
1774,Ophcf2|01991,Ophio5|7629,no,no
1775,Ophcf2|01992,Ophio5|7628,yes,no
1776,Ophcf2|01993,Ophio5|7706,yes,no
1777,Ophcf2|01994,Ophio5|7705,yes,no
1778,Ophcf2|01995,Ophio5|5939,no,no
1779,Ophcf2|01996,Ophio5|679,yes,no
1780,Ophcf2|01999,Ophio5|1377,no,no
1781,Ophcf2|02000,Ophio5|1379,no,no
1782,Ophcf2|02001,Ophio5|1380,yes,yes
1783,Ophcf2|02002,Ophio5|1381,yes,no
1784,Ophcf2|02003,Ophio5|1383,no,no
1785,Ophcf2|02004,Ophio5|1384,no,no
1786,Ophcf2|02005,Ophio5|1385,no,no
1787,Ophcf2|02007,Ophio5|1387,no,no
1788,Ophcf2|02008,Ophio5|3313,no,no
1789,Ophcf2|02009,Ophio5|3314,no,no
1790,Ophcf2|02010,Ophio5|3315,yes,no
1791,Ophcf2|02011,Ophio5|3316,no,yes
1792,Ophcf2|02012,Ophio5|3317,yes,yes
1793,Ophcf2|02013,Ophio5|3318,yes,no
1794,Ophcf2|02014,Ophio5|3319,no,no
1795,Ophcf2|02015,Ophio5|3321,no,no
1796,Ophcf2|02016,Ophio5|6603,no,no
1797,Ophcf2|02017,Ophio5|6602,no,no
1798,Ophcf2|02018,Ophio5|6601,yes,no
1799,Ophcf2|02019,Ophio5|6600,yes,no
1800,Ophcf2|02020,Ophio5|6599,yes,yes
1801,Ophcf2|02021,Ophio5|5858,yes,yes
1802,Ophcf2|02022,Ophio5|5859,no,no
1803,Ophcf2|02023,Ophio5|5860,no,no
1804,Ophcf2|02024,Ophio5|5861,no,no
1805,Ophcf2|02025,Ophio5|5862,yes,no
1806,Ophcf2|02028,Ophio5|7662,yes,NA
1807,Ophcf2|02029,Ophio5|6776,no,no
1808,Ophcf2|02030,Ophio5|6777,yes,no
1809,Ophcf2|02032,Ophio5|6779,no,no
1810,Ophcf2|02033,Ophio5|6780,yes,no
1811,Ophcf2|02034,Ophio5|6781,yes,no
1812,Ophcf2|02035,Ophio5|6783,no,no
1813,Ophcf2|02036,Ophio5|6784,yes,no
1814,Ophcf2|02037,Ophio5|6785,no,no
1815,Ophcf2|02038,Ophio5|6829,no,yes
1816,Ophcf2|02040,Ophio5|4808,yes,no
1817,Ophcf2|02041,Ophio5|4807,no,no
1818,Ophcf2|02042,Ophio5|4806,no,yes
1819,Ophcf2|02043,Ophio5|4805,no,no
1820,Ophcf2|02044,Ophio5|4804,no,yes
1821,Ophcf2|02045,Ophio5|4803,yes,yes
1822,Ophcf2|02046,Ophio5|6825,yes,yes
1823,Ophcf2|02047,Ophio5|6826,no,no
1824,Ophcf2|02048,Ophio5|782,yes,no
1825,Ophcf2|02049,Ophio5|917,no,no
1826,Ophcf2|02051,Ophio5|7396,no,no
1827,Ophcf2|02068,Ophio5|8195,no,no
1828,Ophcf2|02069,Ophio5|3907,no,no
1829,Ophcf2|02086,Ophio5|4595,yes,no
1830,Ophcf2|02087,Ophio5|4596,no,no
1831,Ophcf2|02088,Ophio5|4597,no,no
1832,Ophcf2|02089,Ophio5|4599,no,no
1833,Ophcf2|02090,Ophio5|512,yes,no
1834,Ophcf2|02091,Ophio5|510,no,yes
1835,Ophcf2|02092,Ophio5|509,no,yes
1836,Ophcf2|02093,Ophio5|508,no,no
1837,Ophcf2|02095,Ophio5|506,yes,no
1838,Ophcf2|02096,Ophio5|504,yes,no
1839,Ophcf2|02099,Ophio5|502,yes,no
1840,Ophcf2|02100,Ophio5|501,no,yes
1841,Ophcf2|02102,Ophio5|1151,no,yes
1842,Ophcf2|02103,Ophio5|3927,no,no
1843,Ophcf2|02104,Ophio5|3926,no,no
1844,Ophcf2|02105,Ophio5|3925,no,no
1845,Ophcf2|02106,Ophio5|3924,yes,no
1846,Ophcf2|02107,Ophio5|3923,no,no
1847,Ophcf2|02108,Ophio5|3922,no,no
1848,Ophcf2|02109,Ophio5|3921,yes,no
1849,Ophcf2|02110,Ophio5|3920,no,yes
1850,Ophcf2|02111,Ophio5|3919,no,no
1851,Ophcf2|02112,Ophio5|3918,no,no
1852,Ophcf2|02113,Ophio5|3917,yes,no
1853,Ophcf2|02114,Ophio5|3916,yes,no
1854,Ophcf2|02115,Ophio5|8533,no,no
1855,Ophcf2|02116,Ophio5|8532,no,no
1856,Ophcf2|02117,Ophio5|8531,no,yes
1857,Ophcf2|02118,Ophio5|8123,no,no
1858,Ophcf2|02119,Ophio5|8122,no,no
1859,Ophcf2|02120,Ophio5|518,yes,no
1860,Ophcf2|02122,Ophio5|6051,no,no
1861,Ophcf2|02123,Ophio5|6052,yes,no
1862,Ophcf2|02124,Ophio5|6053,no,no
1863,Ophcf2|02125,Ophio5|6054,no,no
1864,Ophcf2|02127,Ophio5|8112,no,yes
1865,Ophcf2|02128,Ophio5|2162,no,no
1866,Ophcf2|02129,Ophio5|2163,no,yes
1867,Ophcf2|02130,Ophio5|2164,yes,no
1868,Ophcf2|02131,Ophio5|2165,no,no
1869,Ophcf2|02132,Ophio5|2166,yes,no
1870,Ophcf2|02133,Ophio5|2167,no,no
1871,Ophcf2|02135,Ophio5|2168,yes,no
1872,Ophcf2|02136,Ophio5|2169,no,no
1873,Ophcf2|02137,Ophio5|2170,no,no
1874,Ophcf2|02138,Ophio5|2171,yes,no
1875,Ophcf2|02139,Ophio5|464,no,yes
1876,Ophcf2|02142,Ophio5|3946,no,no
1877,Ophcf2|02143,Ophio5|3945,NA,yes
1878,Ophcf2|02144,Ophio5|3944,no,NA
1879,Ophcf2|02145,Ophio5|3943,no,no
1880,Ophcf2|02146,Ophio5|3942,yes,no
1881,Ophcf2|02147,Ophio5|3941,yes,no
1882,Ophcf2|02148,Ophio5|3940,yes,yes
1883,Ophcf2|02149,Ophio5|3939,yes,no
1884,Ophcf2|02150,Ophio5|5937,yes,no
1885,Ophcf2|02151,Ophio5|5936,no,no
1886,Ophcf2|02152,Ophio5|5935,yes,no
1887,Ophcf2|02153,Ophio5|5934,no,no
1888,Ophcf2|02154,Ophio5|5933,yes,no
1889,Ophcf2|02155,Ophio5|5932,no,yes
1890,Ophcf2|02157,Ophio5|5931,no,no
1891,Ophcf2|02158,Ophio5|5929,yes,no
1892,Ophcf2|02162,Ophio5|3029,yes,no
1893,Ophcf2|02164,Ophio5|3030,no,yes
1894,Ophcf2|02165,Ophio5|3031,no,no
1895,Ophcf2|02166,Ophio5|3032,no,yes
1896,Ophcf2|02167,Ophio5|2993,yes,yes
1897,Ophcf2|02168,Ophio5|3034,no,yes
1898,Ophcf2|02169,Ophio5|2267,no,yes
1899,Ophcf2|02171,Ophio5|4491,yes,yes
1900,Ophcf2|02172,Ophio5|4490,no,no
1901,Ophcf2|02173,Ophio5|4486,yes,yes
1902,Ophcf2|02174,Ophio5|4485,yes,no
1903,Ophcf2|02175,Ophio5|4484,no,no
1904,Ophcf2|02176,Ophio5|2858,no,no
1905,Ophcf2|02177,Ophio5|2859,no,no
1906,Ophcf2|02178,Ophio5|2860,yes,no
1907,Ophcf2|02179,Ophio5|2861,yes,no
1908,Ophcf2|02180,Ophio5|2862,yes,no
1909,Ophcf2|02181,Ophio5|2864,no,no
1910,Ophcf2|02183,Ophio5|2865,no,no
1911,Ophcf2|02184,Ophio5|2866,no,no
1912,Ophcf2|02185,Ophio5|2867,yes,no
1913,Ophcf2|02187,Ophio5|2868,no,no
1914,Ophcf2|02188,Ophio5|2869,no,yes
1915,Ophcf2|02189,Ophio5|2871,no,yes
1916,Ophcf2|02190,Ophio5|2872,yes,yes
1917,Ophcf2|02191,Ophio5|2873,no,no
1918,Ophcf2|02192,Ophio5|2874,no,no
1919,Ophcf2|02193,Ophio5|2875,no,no
1920,Ophcf2|02194,Ophio5|2876,no,no
1921,Ophcf2|02195,Ophio5|2877,no,no
1922,Ophcf2|02196,Ophio5|2879,no,no
1923,Ophcf2|02197,Ophio5|2880,no,no
1924,Ophcf2|02198,Ophio5|2881,no,no
1925,Ophcf2|02199,Ophio5|2882,yes,no
1926,Ophcf2|02200,Ophio5|2883,no,no
1927,Ophcf2|02201,Ophio5|2884,yes,no
1928,Ophcf2|02202,Ophio5|2885,yes,no
1929,Ophcf2|02203,Ophio5|2886,yes,no
1930,Ophcf2|02205,Ophio5|2887,no,no
1931,Ophcf2|02206,Ophio5|2888,yes,no
1932,Ophcf2|02207,Ophio5|2889,no,no
1933,Ophcf2|02208,Ophio5|3166,no,no
1934,Ophcf2|02209,Ophio5|3167,yes,no
1935,Ophcf2|02210,Ophio5|3168,no,no
1936,Ophcf2|02211,Ophio5|3169,no,no
1937,Ophcf2|02212,Ophio5|3171,no,no
1938,Ophcf2|02213,Ophio5|3172,yes,no
1939,Ophcf2|02214,Ophio5|3173,no,no
1940,Ophcf2|02215,Ophio5|3174,NA,no
1941,Ophcf2|02216,Ophio5|3175,yes,yes
1942,Ophcf2|02217,Ophio5|3465,yes,no
1943,Ophcf2|02218,Ophio5|3464,no,no
1944,Ophcf2|02219,Ophio5|3463,no,no
1945,Ophcf2|02220,Ophio5|3461,no,no
1946,Ophcf2|02221,Ophio5|3459,no,no
1947,Ophcf2|02222,Ophio5|3458,no,no
1948,Ophcf2|02223,Ophio5|3457,no,no
1949,Ophcf2|02224,Ophio5|3456,yes,no
1950,Ophcf2|02225,Ophio5|3455,no,no
1951,Ophcf2|02226,Ophio5|3454,no,yes
1952,Ophcf2|02228,Ophio5|8535,no,no
1953,Ophcf2|02229,Ophio5|5766,yes,no
1954,Ophcf2|02230,Ophio5|5767,yes,no
1955,Ophcf2|02231,Ophio5|5768,yes,no
1956,Ophcf2|02232,Ophio5|5872,no,yes
1957,Ophcf2|02233,Ophio5|5870,no,no
1958,Ophcf2|02234,Ophio5|1320,yes,NA
1959,Ophcf2|02236,Ophio5|1315,yes,NA
1960,Ophcf2|02237,Ophio5|1314,yes,NA
1961,Ophcf2|02238,Ophio5|1313,no,NA
1962,Ophcf2|02239,Ophio5|1309,no,NA
1963,Ophcf2|02241,Ophio5|8240,no,no
1964,Ophcf2|02242,Ophio5|8239,no,no
1965,Ophcf2|02243,Ophio5|3349,no,no
1966,Ophcf2|02244,Ophio5|3350,no,no
1967,Ophcf2|02245,Ophio5|3351,yes,no
1968,Ophcf2|02246,Ophio5|1122,no,no
1969,Ophcf2|02250,Ophio5|1119,yes,no
1970,Ophcf2|02251,Ophio5|1118,no,no
1971,Ophcf2|02252,Ophio5|1116,yes,no
1972,Ophcf2|02253,Ophio5|1115,no,no
1973,Ophcf2|02254,Ophio5|1022,no,no
1974,Ophcf2|02255,Ophio5|783,no,yes
1975,Ophcf2|02256,Ophio5|785,no,no
1976,Ophcf2|02258,Ophio5|1124,no,yes
1977,Ophcf2|02260,Ophio5|1125,yes,yes
1978,Ophcf2|02261,Ophio5|1126,no,no
1979,Ophcf2|02262,Ophio5|1127,yes,no
1980,Ophcf2|02263,Ophio5|5874,yes,no
1981,Ophcf2|02264,Ophio5|5875,no,no
1982,Ophcf2|02265,Ophio5|5876,yes,no
1983,Ophcf2|02266,Ophio5|5877,no,no
1984,Ophcf2|02267,Ophio5|5878,no,no
1985,Ophcf2|02268,Ophio5|5111,yes,yes
1986,Ophcf2|02269,Ophio5|5110,yes,no
1987,Ophcf2|02270,Ophio5|5109,yes,no
1988,Ophcf2|02271,Ophio5|5108,no,no
1989,Ophcf2|02272,Ophio5|5107,no,yes
1990,Ophcf2|02273,Ophio5|5106,yes,no
1991,Ophcf2|02274,Ophio5|5105,no,no
1992,Ophcf2|02275,Ophio5|5104,no,no
1993,Ophcf2|02276,Ophio5|5103,no,yes
1994,Ophcf2|02277,Ophio5|5102,yes,no
1995,Ophcf2|02278,Ophio5|5101,yes,no
1996,Ophcf2|02279,Ophio5|5100,no,yes
1997,Ophcf2|02280,Ophio5|5099,no,no
1998,Ophcf2|02282,Ophio5|5097,no,no
1999,Ophcf2|02283,Ophio5|7009,yes,no
2000,Ophcf2|02284,Ophio5|7010,yes,no
2001,Ophcf2|02285,Ophio5|2782,no,no
2002,Ophcf2|02286,Ophio5|2783,no,no
2003,Ophcf2|02288,Ophio5|2785,no,no
2004,Ophcf2|02289,Ophio5|2786,yes,no
2005,Ophcf2|02290,Ophio5|2787,no,no
2006,Ophcf2|02291,Ophio5|2788,no,no
2007,Ophcf2|02292,Ophio5|2789,no,no
2008,Ophcf2|02293,Ophio5|2790,no,no
2009,Ophcf2|02294,Ophio5|2791,yes,no
2010,Ophcf2|02295,Ophio5|2792,no,no
2011,Ophcf2|02296,Ophio5|6644,yes,no
2012,Ophcf2|02297,Ophio5|7876,yes,yes
2013,Ophcf2|02298,Ophio5|7877,no,yes
2014,Ophcf2|02299,Ophio5|7878,yes,no
2015,Ophcf2|02300,Ophio5|7879,no,no
2016,Ophcf2|02301,Ophio5|7881,no,yes
2017,Ophcf2|02302,Ophio5|7883,no,no
2018,Ophcf2|02303,Ophio5|7884,no,no
2019,Ophcf2|02304,Ophio5|7885,yes,no
2020,Ophcf2|02305,Ophio5|7886,no,no
2021,Ophcf2|02306,Ophio5|7887,no,no
2022,Ophcf2|02307,Ophio5|7888,no,no
2023,Ophcf2|02308,Ophio5|7889,no,no
2024,Ophcf2|02309,Ophio5|7890,no,no
2025,Ophcf2|02310,Ophio5|7523,no,no
2026,Ophcf2|02311,Ophio5|7524,yes,no
2027,Ophcf2|02312,Ophio5|7525,no,yes
2028,Ophcf2|02313,Ophio5|7121,no,no
2029,Ophcf2|02314,Ophio5|6648,yes,no
2030,Ophcf2|02315,Ophio5|4395,yes,no
2031,Ophcf2|02316,Ophio5|4396,yes,no
2032,Ophcf2|02317,Ophio5|4397,no,no
2033,Ophcf2|02318,Ophio5|4398,no,no
2034,Ophcf2|02319,Ophio5|4399,no,no
2035,Ophcf2|02320,Ophio5|4400,yes,no
2036,Ophcf2|02321,Ophio5|4401,no,no
2037,Ophcf2|02322,Ophio5|4402,yes,no
2038,Ophcf2|02323,Ophio5|6942,no,yes
2039,Ophcf2|02324,Ophio5|6943,yes,no
