ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
XA68_10049	cosine	24	4	0	189.8613917	100.1629959	8	24	339.453	59.0298	280.4232	5.75053617	3.1119024	0.551608766	0.006271914	0.094078704	0.094078704	0.094078704	0.262645423
XA68_10050	cosine	24	20	8	59.54068333	16.7200936	44	8	90.9408	41.0439	49.8969	2.215695877	1.671699252	0.707776073	0.000679443	0.010191642	0.010191642	0.010191642	0.248924368
XA68_10051	cosine	24	20	8	173.442775	75.10765085	44	32	340.382	97.7973	242.5847	3.480484635	2.03382052	0.615457455	0.002672839	0.040092586	0.040092586	0.040092586	0.248924368
XA68_10052	cosine	24	20	8	38.74513333	17.58543718	44	32	71.3714	22.4116	48.9598	3.18457406	2.427360903	0.615457455	0.002672839	0.040092586	0.040092586	0.040092586	0.248924368
XA68_10053	cosine	24	4	0	56.887175	9.103093121	28	48	70.9244	39.4176	31.5068	1.799307923	1.260422411	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10054	cosine	24	4	0	93.24774167	14.20189067	36	8	111.57	65.3021	46.2679	1.708520859	1.217160695	0.425526762	0.027061932	0.405928975	0.341658342	0.330063485	0.461794569
XA68_10055	cosine	24	4	0	2.53389	1.038057551	20	48	5.09896	1.29695	3.80201	3.931500829	1.704364668	0.425526762	0.027061932	0.405928975	0.341658342	0.330063485	0.461794569
XA68_10056	cosine	24	8	0	22.92897667	12.62245392	32	44	44.3158	4.17649	40.13931	10.61077603	2.75894712	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10057	cosine	24	8	0	33.03509167	9.835938963	40	24	48.3817	14.0925	34.2892	3.433152386	1.519615205	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10058	cosine	24	0	8	300.38275	69.96333382	24	8	512.054	220.714	291.34	2.319988764	1.169430501	0.50024432	0.011787065	0.176805968	0.176805968	0.16880326	0.31975632
XA68_10059	cosine	24	8	0	157.7468417	58.87069384	8	24	257.774	67.5287	190.2453	3.817251035	2.11959971	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10060	cosine	24	20	0	49.2892	7.458835696	20	24	63.2034	38.5364	24.667	1.640096117	1.361721314	0.40644851	0.032920853	0.493812793	0.396603397	0.381967475	0.505768154
XA68_10061	cosine	24	20	16	26.889875	5.473614018	48	16	33.9769	17.9502	16.0267	1.89284242	1.419013576	0.413167122	0.030748379	0.461225683	0.373626374	0.363258875	0.496594458
XA68_10062	cosine	24	16	20	30.54198333	8.459133605	40	24	42.6332	13.6723	28.9609	3.118217125	1.401238781	0.476731295	0.015480064	0.232200957	0.214785215	0.211900742	0.359878731
XA68_10063	cosine	24	16	0	63.79145833	13.37864067	16	24	90.8598	48.2679	42.5919	1.88240632	1.416485896	0.37518324	0.044753897	0.671308461	0.497502498	0.474076359	0.574327851
XA68_10064	cosine	24	20	16	31.40991667	10.9313697	44	40	53.152	19.2209	33.9311	2.765323164	1.840439675	0.60385964	0.003138581	0.047078718	0.047078718	0.047078718	0.248924368
XA68_10065	cosine	24	4	0	114.3847917	24.97970868	36	24	137.061	56.3617	80.6993	2.431810964	1.15442772	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10066	cosine	24	20	8	157.8511083	89.48762451	44	8	353.977	75.6512	278.3258	4.679066558	2.88381353	0.553911709	0.006089982	0.091349733	0.091349733	0.091349733	0.262645423
XA68_10067	cosine	24	0	4	18.34645	10.02966397	24	28	46.8027	8.56882	38.23388	5.461977262	1.452099491	0.425526762	0.027061932	0.405928975	0.341658342	0.330063485	0.461794569
XA68_10068	cosine	24	16	0	27.914675	3.193483585	16	24	32.4401	19.8929	12.5472	1.6307376	1.145934878	0.25012216	0.128817242	1.932258626	0.844155844	0.836316237	0.861218702
XA68_10069	cosine	24	8	0	85.15701667	19.31580329	32	24	108.294	33.6256	74.6684	3.220581938	1.3058649	0.656570669	0.001481746	0.022226188	0.022226188	0.022226188	0.248924368
XA68_10070	cosine	24	4	0	355.9425	137.6929847	40	24	559.294	139.409	419.885	4.011893063	2.074920094	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10071	cosine	24	20	0	32.24089167	4.667676842	20	48	42.0606	25.4032	16.6574	1.655720539	1.248437619	0.46897905	0.016897896	0.253468433	0.233766234	0.227662665	0.366170418
XA68_10072	cosine	24	20	8	114.7248583	28.27868287	44	32	166.418	75.9175	90.5005	2.192090098	1.666134055	0.523138837	0.008951566	0.134273483	0.132867133	0.132867133	0.296312877
XA68_10073	cosine	24	20	8	256.10325	108.3877696	44	32	451.853	130.747	321.106	3.455933979	1.990775743	0.646230328	0.001723934	0.025859008	0.025859008	0.025859008	0.248924368
XA68_10074	cosine	24	4	0	78.53733333	16.74528869	40	12	117.347	56.0419	61.3051	2.093915445	1.350944606	0.299444759	0.087673178	1.315097669	0.723276723	0.707189775	0.76021555
XA68_10075	cosine	24	16	12	23.36375833	7.75710773	24	48	42.4713	12.5736	29.8977	3.377815423	1.57733104	0.25425669	0.124925391	1.873880866	0.831168831	0.826835238	0.855092759
XA68_10076	cosine	24	8	0	17.04945583	5.223218709	8	48	26.5617	8.36457	18.19713	3.175500952	1.602994709	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10077	cosine	24	8	0	12.82598417	4.898140462	8	24	22.2655	5.59635	16.66915	3.978575321	1.709098764	0.53150959	0.008075181	0.121127722	0.121127722	0.121127722	0.285563491
XA68_10078	cosine	24	20	0	27.10499833	12.74159192	20	48	49.6449	8.07578	41.56912	6.147381429	2.295643751	0.43771378	0.023795648	0.356934724	0.30969031	0.299009714	0.432634786
XA68_10079	cosine	24	8	0	52.253	10.51922869	8	48	68.8329	28.8485	39.9844	2.386013138	1.266772374	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10080	cosine	24	4	0	13.25313333	1.362501301	20	44	15.7018	10.7688	4.933	1.458082609	1.164513251	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10081	cosine	24	4	0	213.5733333	46.50237105	28	44	290.052	131.921	158.131	2.198679513	1.480080262	0.36248576	0.050447121	0.756706817	0.53046953	0.513205994	0.605963543
XA68_10082	cosine	24	16	20	46.24835	14.59147703	16	44	78.8186	24.2445	54.5741	3.250988884	1.513203093	0.508513381	0.010683844	0.160257665	0.160257665	0.155298466	0.317990309
XA68_10083	cosine	24	0	8	146.25875	35.43359748	24	48	246.211	110.359	135.852	2.231000643	1.327071032	0.34391797	0.05979464	0.896919606	0.583416583	0.571220689	0.650881239
XA68_10084	cosine	24	0	4	334.8810833	98.73426459	44	8	538.087	234.427	303.66	2.29532861	1.567716369	0.646170269	0.00172544	0.025881603	0.025881603	0.025881603	0.248924368
XA68_10085	cosine	24	8	0	66.9208	28.53913553	8	24	115.532	26.1014	89.4306	4.426275985	2.3196642	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10086	cosine	24	16	8	334.0323333	59.6481315	24	8	405.996	226.606	179.39	1.79163835	1.15689321	0.449734035	0.020905274	0.313579113	0.275724276	0.270125544	0.415687203
XA68_10087	cosine	24	8	0	10.70916417	4.789415687	36	24	17.297	2.13811	15.15889	8.089855059	1.844975861	0.625305399	0.002327402	0.034911035	0.034911035	0.034911035	0.248924368
XA68_10088	cosine	24	16	20	26.71997333	12.71661183	40	24	51.1684	7.93848	43.22992	6.445616793	2.101919259	0.476731295	0.015480064	0.232200957	0.214785215	0.211900742	0.359878731
XA68_10089	cosine	24	8	0	20.25214083	6.006090884	8	24	26.4922	6.92099	19.57121	3.827804982	1.26217906	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10090	cosine	24	16	20	42.99994167	17.56618236	16	24	73.9488	15.6559	58.2929	4.723382239	2.219365727	0.508513381	0.010683844	0.160257665	0.160257665	0.155298466	0.317990309
XA68_10091	cosine	24	4	0	31.99000833	8.184681105	16	24	41.5898	10.5469	31.0429	3.943319838	1.264792465	0.425526762	0.027061932	0.405928975	0.341658342	0.330063485	0.461794569
XA68_10092	cosine	24	20	0	50.87369167	7.786295986	40	16	63.6492	37.9478	25.7014	1.677283005	1.307912228	0.43771378	0.023795648	0.356934724	0.30969031	0.299009714	0.432634786
XA68_10093	cosine	24	4	0	5.740954167	2.309716636	20	24	10.1082	1.08804	9.02016	9.290283445	1.355330962	0.330965259	0.067082395	1.006235924	0.632367632	0.611684592	0.685828178
XA68_10094	cosine	24	20	0	34.26050833	8.559091469	20	48	54.9174	20.0075	34.9099	2.744840685	1.194839732	0.37518324	0.044753897	0.671308461	0.497502498	0.474076359	0.574327851
XA68_10095	cosine	24	0	8	103.70875	66.4106636	24	40	281.396	47.897	233.499	5.875023488	1.794609876	0.59404013	0.003588695	0.053830421	0.053830421	0.053830421	0.248924368
XA68_10096	cosine	24	16	4	117.1932167	23.79005979	24	28	157.624	84.9527	72.6713	1.855432494	1.469009622	0.542782456	0.007014532	0.105217976	0.105217976	0.105217976	0.285563491
XA68_10097	cosine	24	4	0	124.4672167	17.72227656	4	20	152.338	97.1926	55.1454	1.567382702	1.295828326	0.614649768	0.002703129	0.040546933	0.040546933	0.040546933	0.248924368
XA68_10098	cosine	24	12	4	5.3752375	3.190181225	12	4	11.1902	0	11.1902	-10000	3.193222469	0.46897905	0.016897896	0.253468433	0.233766234	0.227662665	0.366170418
XA68_10099	cosine	24	0	4	33.88998333	8.510797943	24	36	53.7781	20.9729	32.8052	2.564170906	1.314932392	0.204883256	0.176896248	2.653443716	0.928071928	0.920672927	0.933564111
XA68_10100	cosine	24	4	0	105.9473833	29.01276372	8	24	144.502	59.2181	85.2839	2.440166098	1.442674773	0.520088265	0.009291072	0.139366076	0.139366076	0.137787411	0.296312877
XA68_10101	cosine	24	8	0	2.917837467	4.225248876	8	24	16.4206	0.0868336	16.3337664	189.1042177	3.967232565	0.59404013	0.003588695	0.053830421	0.053830421	0.053830421	0.248924368
XA68_10102	cosine	24	20	16	27.43469167	3.899727481	20	40	35.4888	22.1614	13.3274	1.601378974	1.253266806	0.572077554	0.004811333	0.072169991	0.072169991	0.072169991	0.257348462
