ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_11363	cosine	12.0	4.0	0.0	1096.6714166666668	233.26858137150919	20.0	8.0	1573.19	774.091	799.099	2.03230627924	1.40346843557	0.12065379433217113	0.29251458065492797	1.4625729032746397
XA68_11364	cosine	12.0	4.0	12.0	319.7581666666667	45.646119354649294	8.0	24.0	395.515	256.859	138.656	1.53981367209	1.26578266077	0.2874345825095039	0.09665182047357773	0.48325910236788866
XA68_11365	cosine	12.0	8.0	0.0	10.621670833333333	7.20695625724487	8.0	44.0	27.1075	1.12311	25.98439	24.1361042106	3.02258672575	0.32125041574591606	0.0729854504975157	0.3649272524875785
XA68_11366	cosine	12.0	4.0	0.0	59.23317500000001	24.984394832278973	40.0	24.0	94.6501	15.5108	79.1393	6.10220620471	1.93360124802	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_11367	cosine	12.0	12.0	8.0	11.685049999999999	4.165126535682919	12.0	8.0	20.2552	5.49108	14.76412	3.68874611188	1.53625703955	0.050723749854618326	0.40921492606520676	2.046074630326034
XA68_11368	cosine	12.0	4.0	0.0	175.05213333333336	63.22281891845345	28.0	24.0	252.84	54.6366	198.2034	4.62766716816	2.04404862597	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_11369	cosine	12.0	8.0	12.0	11.330559166666667	6.264487490627171	8.0	24.0	25.2249	3.5228	21.7021	7.16046894516	2.01825143489	0.3550662489823283	0.054032165056400634	0.2701608252820032
XA68_11370	cosine	12.0	0.0	4.0	81.13113333333334	55.75123623937758	24.0	32.0	236.558	34.192	202.366	6.9185189518	2.31123563082	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_11371	cosine	12.0	4.0	0.0	42.17856666666666	12.74528071407435	16.0	24.0	70.9634	19.5566	51.4068	3.62861642617	1.36130963373	0.5343239463281865	0.007797958989405334	0.038989794947026674
XA68_11372	cosine	12.0	4.0	0.0	1.8745976666666662	1.0478799190152412	8.0	24.0	4.12967	0.389069	3.740601	10.6142355212	2.2931676283	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_11373	cosine	12.0	0.0	4.0	0.8947463333333333	1.0085371547704902	8.0	4.0	2.75841	0.0	2.75841	-10000	NA	0.19885291966710159	0.18406912746864895	0.9203456373432448
XA68_11374	cosine	12.0	4.0	8.0	1.3902308333333335	1.3897558523490035	48.0	12.0	4.69897	0.0	4.69897	-10000	4.68200117653	0.27789338971675004	0.10425256301066488	0.5212628150533244
XA68_11375	cosine	12.0	4.0	8.0	1.9592451666666664	1.8064881446930319	40.0	20.0	6.56869	0.285278	6.283412	23.0255750531	5.09914716501	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_11376	cosine	12.0	8.0	12.0	1.0884964166666666	1.374080281080613	16.0	12.0	4.06167	0.0	4.06167	-10000	NA	0.30774921924512816	0.08183896849782585	0.40919484248912924
XA68_11377	cosine	12.0	4.0	0.0	73.79674999999999	28.348799267326413	40.0	24.0	132.242	31.6424	100.5996	4.17926579526	1.93058931447	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_11378	cosine	12.0	4.0	12.0	2.5660890000000003	2.008429839801854	8.0	16.0	6.27208	0.0	6.27208	-10000	5.14949801341	0.13629984873919715	0.2686621418717392	1.343310709358696
XA68_11379	cosine	12.0	8.0	12.0	1.7631408333333332	2.44576523421082	32.0	12.0	6.43838	0.0	6.43838	-10000	NA	0.20476503894465034	0.1770351427889485	0.8851757139447425
XA68_11380	cosine	12.0	8.0	12.0	127.24925000000002	18.26206133913055	8.0	44.0	155.156	100.424	54.732	1.54500916116	1.28834333042	0.32125041574591606	0.0729854504975157	0.3649272524875785
XA68_11381	cosine	12.0	4.0	0.0	32.157475000000005	2.924933566232744	8.0	12.0	39.2145	28.1016	11.1129	1.39545435135	1.14585835338	0.18959881966484035	0.19542302050708665	0.9771151025354332
