ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03111	cosine	8.0	4.0	2.0	1.850371707708594e-17	0.957427107749573	24.0	14.0	1.614464584	-1.660506569	3.274971153	-0.972272325892	-2.02681839717	0.19738550848793068	0.18584158306669563	1.6725742476002607
BBA_03112	cosine	8.0	2.0	8.0	-8.333334022836425e-11	0.9574271076574876	18.0	4.0	1.426679083	-1.783263648	3.209942731	-0.800038224634	-1.30859472507	0.502518907629606	0.011474155729315736	0.10326740156384162
BBA_03113	cosine	8.0	2.0	8.0	-8.333332172464718e-11	0.9574271076915378	18.0	24.0	1.125840156	-1.918577446	3.044417602	-0.586809856619	-6.29083564382	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03114	cosine	8.0	4.0	6.0	-1.850371707708594e-17	0.9574271077861863	8.0	24.0	1.721424603	-1.578186815	3.299611418	-1.09076098383	-2.01806826804	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03115	cosine	8.0	2.0	4.0	-8.333331247278863e-11	0.9574271076904497	2.0	4.0	1.642750618	-1.829804928	3.472555546	-0.897773633059	-1.76193432896	0.7895420339517227	0.000176255315489296	0.0015862978394036642
BBA_03116	cosine	8.0	6.0	2.0	-2.5000002068509275e-10	0.9574271077804513	22.0	8.0	1.338030259	-1.329107115	2.667137374	-1.00671363797	-1.31080898298	0.36187343222787294	0.05073562797633993	0.45662065178705935
BBA_03117	cosine	8.0	2.0	4.0	1.850371707708594e-17	0.9574271077617424	10.0	20.0	1.682027288	-1.868627711	3.550654999	-0.900140396131	-2.15709182305	0.4934637712198267	0.01276417380034623	0.11487756420311607
BBA_03118	cosine	8.0	0.0	2.0	-8.333335873208132e-11	0.9574271078057442	12.0	2.0	2.469593478	-1.278519771	3.748113249	-1.931603667	-0.724626410421	0.19738550848793068	0.18584158306669563	1.6725742476002607
BBA_03119	cosine	8.0	8.0	4.0	-8.333334948022279e-11	0.9574271077284856	18.0	6.0	2.179619995	-1.142201964	3.321821959	-1.90826146662	-1.07987887372	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03120	cosine	8.0	8.0	6.0	8.333330322093009e-11	0.9574271078310944	24.0	6.0	1.51001528	-2.022802857	3.532818137	-0.746496513377	-2.28553838998	0.40201512610368484	0.03442252599351862	0.3098027339416676
BBA_03121	cosine	8.0	6.0	4.0	0.0	0.9574271077594779	24.0	4.0	1.389864426	-1.938544679	3.328409105	-0.716962802589	-1.14148374555	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03122	cosine	8.0	6.0	4.0	-1.6666662494557727e-10	0.9574271077608969	22.0	4.0	1.86485055	-1.185028634	3.049879184	-1.57367551846	-1.95560898865	0.4355163866123253	0.024358800530983115	0.21922920477884802
BBA_03123	cosine	8.0	4.0	8.0	-8.333337723579841e-11	0.9574271076897015	14.0	24.0	1.083374282	-1.846839821	2.930214103	-0.586609769662	-3.34264692948	0.06700252101728081	0.38085378504795675	3.4276840654316105
BBA_03124	cosine	8.0	6.0	2.0	-8.333335873208132e-11	0.9574271076823022	24.0	2.0	1.069119255	-1.569387474	2.638506729	-0.681233457455	-1.15786955809	0.2631806779839076	0.11680717101068677	1.051264539096181
BBA_03125	cosine	8.0	6.0	4.0	0.0	0.957427107742875	22.0	8.0	1.198904582	-1.839618096	3.038522678	-0.651713844633	-1.12187427698	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03126	cosine	8.0	8.0	6.0	1.850371707708594e-17	0.9574271078912558	10.0	14.0	1.76544454	-1.985731294	3.751175834	-0.889065174797	-2.50707219388	0.5695214286468869	0.004975414949458076	0.044778734545122684
BBA_03127	cosine	8.0	6.0	8.0	-3.700743415417188e-17	0.9574271077616276	4.0	18.0	1.517859798	-1.736190149	3.254049947	-0.874247442813	-1.61786140177	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03128	cosine	8.0	8.0	2.0	-8.333337723579841e-11	0.9574271076418482	24.0	18.0	2.144730479	-1.51329726	3.658027739	-1.41725656663	-1.57512623388	0.46901764712096566	0.01689057007847118	0.15201513070624062
BBA_03129	cosine	8.0	2.0	0.0	-1.850371707708594e-17	0.9574271078823299	12.0	16.0	1.975210738	-1.49702416	3.472234898	-1.31942475665	-1.86235355926	0.3289758474798845	0.0682601490394303	0.6143413413548727
