ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
XA68_10000	cosine	12.0	0.0	4.0	402.2530833333333	100.45561242447529	24.0	16.0	560.331	223.268	337.06300000000005	2.50967895086	1.4991320441999998	0.2930163576638442	0.0923983316073646	0.46199165803682296	0.46199165803682296	0.46199165803682296	0.9532319572801831
XA68_10001	cosine	12.0	4.0	8.0	61.26509166666667	7.11667446054901	4.0	32.0	79.4664	52.7488	26.7176	1.50650630915	1.18450512403	0.18959881966484035	0.19542302050708665	0.9771151025354332	0.7812187812187812	0.7812187812187812	0.9956084650269711
XA68_10002	cosine	12.0	4.0	8.0	78.0299	37.12928903163915	16.0	28.0	174.685	37.7476	136.9374	4.62771143066	1.88573150627	0.18959881966484035	0.19542302050708665	0.9771151025354332	0.7812187812187812	0.7812187812187812	0.9956084650269711
XA68_10003	cosine	12.0	8.0	12.0	6.848205833333335	2.852680302488808	4.0	48.0	14.3758	4.537669999999999	9.83813	3.1681016909599995	1.34512967958	0.21980291603667945	0.15992129427517748	0.7996064713758875	0.7292707292707292	0.7033820492986578	0.9956084650269711
XA68_10005	cosine	12.0	0.0	4.0	0.1166585	0.2635733847958667	48.0	4.0	0.7924140000000001	0.0	0.7924140000000001	-10000.0	0.0	0.4889058650817127	0.013459708414782744	0.06729854207391373	0.06729854207391373	0.06729854207391373	0.7773282611872782
XA68_10007	cosine	12.0	8.0	12.0	4.284098333333334	0.8051779393487435	20.0	12.0	5.52535	2.4910799999999997	3.0342700000000002	2.2180540167299996	1.15337048127	0.4903295819279772	0.0132390167871721	0.0661950839358605	0.0661950839358605	0.0661950839358605	0.7773282611872782
XA68_10008	cosine	12.0	0.0	4.0	23.35943333333333	2.1747101432655853	44.0	28.0	27.2532	19.4898	7.7634	1.3983314349	1.12381991936	0.3619613829965134	0.05069410813155855	0.25347054065779273	0.25347054065779273	0.25347054065779273	0.8608135291070527
XA68_10009	cosine	12.0	4.0	12.0	32.53681666666666	5.298494633986986	16.0	24.0	40.9927	21.8711	19.1216	1.87428615845	1.22465909799	0.21980291603667945	0.15992129427517748	0.7996064713758875	0.7292707292707292	0.7033820492986578	0.9956084650269711
XA68_10010	cosine	12.0	4.0	12.0	10.876735833333335	3.2608095081345945	16.0	24.0	18.1075	3.3561300000000003	14.751370000000001	5.39535119319	1.29451621545	0.5917770816372139	0.00370031333790455	0.01850156668952275	0.01850156668952275	0.01850156668952275	0.7553274926875965
XA68_10011	cosine	12.0	8.0	4.0	271.86325	45.065583943709186	36.0	8.0	374.51800000000003	193.745	180.773	1.93304601409	1.22445732886	0.22407133233117496	0.15526767178736262	0.7763383589368131	0.6983016983016983	0.6912083976644068	0.9956084650269711
XA68_10012	cosine	12.0	4.0	12.0	8.748297500000001	1.7276388851460682	48.0	24.0	12.1085	6.15681	5.95169	1.9666840458000001	1.3796498254799998	0.21980291603667945	0.15992129427517748	0.7996064713758875	0.7292707292707292	0.7033820492986578	0.9956084650269711
XA68_10013	cosine	12.0	4.0	12.0	21.78039166666667	2.6692010925425897	4.0	36.0	26.6909	16.7452	9.9457	1.59394333899	1.20701637353	0.3212504157459161	0.0729854504975157	0.3649272524875785	0.3649272524875785	0.3649272524875785	0.8994102240348878
XA68_10014	cosine	12.0	4.0	12.0	0.03253038333333333	0.062099170048262764	4.0	8.0	0.175574	0.0	0.175574	-10000.0	nan	0.12539246564387976	0.28518735724499256	1.4259367862249628	0.9040959040959041	0.9040959040959041	0.9956084650269711
XA68_10015	cosine	12.0	12.0	4.0	6.534950833333332	5.247380980967963	36.0	16.0	20.851	1.83938	19.01162	11.3358849177	3.24236490513	0.5917770816372139	0.00370031333790455	0.01850156668952275	0.01850156668952275	0.01850156668952275	0.7553274926875965
XA68_10016	cosine	12.0	8.0	0.0	0.6802293333333332	0.9516757888915685	28.0	16.0	3.77759	0.0	3.77759	-10000.0	2.00321176819	0.4226979154551527	0.027871390595851784	0.13935695297925893	0.13935695297925893	0.13935695297925893	0.7870553461790568
XA68_10017	cosine	12.0	4.0	12.0	0.04391126666666666	0.08653308752580649	32.0	8.0	0.282116	0.0	0.282116	-10000.0	nan	0.4012558900604153	0.03468525396205625	0.17342626981028125	0.17342626981028125	0.17342626981028125	0.8191060331294828
XA68_10018	cosine	12.0	0.0	4.0	0.07559811666666667	0.1032066799435065	4.0	8.0	0.366263	0.0	0.366263	-10000.0	nan	0.11227217828476793	0.30568456575936603	1.5284228287968302	0.9560439560439561	0.9435223187055544	0.9956084650269711
XA68_10019	cosine	12.0	12.0	8.0	0.8099229166666668	0.613976493665197	12.0	16.0	1.96498	0.0	1.96498	-10000.0	3.8214916853400003	0.3066746596631936	0.0825769711242933	0.4128848556214665	0.4128848556214665	0.4128848556214665	0.9532319572801831
XA68_10020	cosine	12.0	12.0	4.0	86.82844166666666	34.64062433637848	4.0	16.0	167.146	39.1457	128.0003	4.26984317562	1.5192958012600002	0.1859870828002672	0.19996727842991707	0.9998363921495854	0.8231768231768232	0.7954038421090787	0.9956084650269711
XA68_10021	cosine	12.0	0.0	8.0	35.494191666666666	12.595260113991186	4.0	16.0	57.4092	11.4227	45.9865	5.02588704947	1.6143889211899998	0.21980291603667945	0.15992129427517748	0.7996064713758875	0.7292707292707292	0.7033820492986578	0.9956084650269711
