ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
GQ602_000001	cosine	12.0	4.0	12.0	0.0	0.9574271078412142	20.0	12.0	2.026768367	-1.285124082	3.3118924489999997	-1.57709935981	-1.3298134810100002	0.17058877190638644	0.22004281389555647	1.1002140694777824	0.8101898101898102	0.8058924129101175	0.9936025312110104
GQ602_000002	cosine	12.0	8.0	4.0	9.251858538542969e-18	0.9574271078232656	20.0	6.0	2.041601392	-1.423246629	3.4648480210000003	-1.43446775169	-2.6774930441299998	0.1395726315597707	0.2637992581975505	1.3189962909877524	0.8831168831168831	0.8797768158165131	0.9936025312110104
GQ602_000003	cosine	12.0	4.0	8.0	8.333329396907156e-11	0.9574271078773036	2.0	20.0	0.8197324840000001	-2.769325808	3.589058292	-0.296004349373	11.611026756500001	0.35668561398608073	0.053232974601062806	0.26616487300531405	0.26616487300531405	0.26616487300531405	0.804697379269083
GQ602_000004	cosine	12.0	8.0	12.0	0.0	0.9574271077542332	20.0	16.0	1.573320144	-1.512162815	3.0854829589999997	-1.0404436138700002	-1.1912270734600001	0.1395726315597707	0.2637992581975505	1.3189962909877524	0.8831168831168831	0.8797768158165131	0.9936025312110104
GQ602_000005	cosine	12.0	12.0	8.0	8.333334022836425e-11	0.957427107721899	12.0	20.0	2.269269801	-1.0501097990000001	3.3193796000000004	-2.16098335923	-0.667624534778	0.41871789467931214	0.02904431653896035	0.14522158269480173	0.14522158269480173	0.14522158269480173	0.7206521846159389
GQ602_000006	cosine	12.0	4.0	8.0	1.8503717077085938e-17	0.9574271076957968	16.0	20.0	1.139347442	-2.42331992	3.562667362	-0.470159731118	-2.0159487748	0.542782456065775	0.007014531725125648	0.035072658625628236	0.035072658625628236	0.035072658625628236	0.6009501531018612
GQ602_000007	cosine	12.0	4.0	0.0	8.333333097650571e-11	0.957427107667474	20.0	10.0	1.6638034380000002	-1.820695688	3.4844991260000002	-0.9138284057930001	-1.00153347764	0.4377137796365059	0.02379564823412834	0.11897824117064172	0.11897824117064172	0.11897824117064172	0.6942786522929414
GQ602_000008	cosine	12.0	4.0	8.0	8.333324770977886e-11	0.957427107725044	12.0	20.0	2.2601200059999997	-1.5236514559999998	3.783771462	-1.4833576255899998	-1.0697858467399999	0.23262105259961785	0.14621780365458334	0.7310890182729168	0.6463536463536463	0.6260415370508366	0.9579173897797658
GQ602_000009	cosine	12.0	8.0	4.0	-1.8503717077085938e-17	0.9574271078576916	24.0	2.0	1.3473478719999998	-1.8902215219999998	3.237569394	-0.7127989266429999	-4.96670751646	0.41871789467931214	0.02904431653896035	0.14522158269480173	0.14522158269480173	0.14522158269480173	0.7206521846159389
GQ602_000010	cosine	12.0	12.0	4.0	0.0	0.9574271077615809	12.0	2.0	2.141796727	-1.4610220969999999	3.602818824	-1.46595779174	-1.02035019631	0.325669473639465	0.07025277592236652	0.3512638796118327	0.3512638796118327	0.3512638796118327	0.8656486042672878
GQ602_000011	cosine	12.0	4.0	12.0	-8.333335410615206e-11	0.9574271078221562	4.0	10.0	1.62223738	-2.19147794	3.81371532	-0.740248099417	-2.03503594603	0.41871789467931214	0.02904431653896035	0.14522158269480173	0.14522158269480173	0.14522158269480173	0.7206521846159389
GQ602_000012	cosine	12.0	12.0	8.0	-9.251858538542969e-18	0.9574271077293921	12.0	2.0	2.222152865	-1.635686739	3.8578396039999996	-1.35854428114	-0.9686683007119999	0.17058877190638644	0.22004281389555647	1.1002140694777824	0.8101898101898102	0.8058924129101175	0.9936025312110104
GQ602_000013	cosine	12.0	4.0	12.0	8.333334022836425e-11	0.9574271079347384	20.0	22.0	1.9344727169999998	-1.057364082	2.9918367989999997	-1.8295237656799999	-1.1287624860299998	0.07754035086653928	0.3628199843123999	1.814099921562	0.9790209790209791	0.9728141506543588	0.9936025312110104
GQ602_000014	cosine	12.0	0.0	4.0	8.333332172464719e-11	0.9574271076742579	22.0	4.0	1.5615950019999998	-1.3463045980000001	2.9078996	-1.15991210631	-1.3856935386899998	0.2501221597922891	0.12881724171626302	0.6440862085813149	0.5884115884115884	0.5727929085423173	0.9575104649240532
GQ602_000015	cosine	12.0	12.0	4.0	-3.2381504884900395e-17	0.9574271078589354	12.0	6.0	2.144281161	-1.5973324519999998	3.741613613	-1.3424138214399999	-0.964708496707	0.4807501753725436	0.014786104244078216	0.0739305212203911	0.0739305212203911	0.0739305212203911	0.6463360248690028
GQ602_000016	cosine	12.0	12.0	8.0	4.625929269271486e-17	0.9574271078989196	20.0	6.0	2.304321815	-1.272848101	3.5771699160000003	-1.81036669905	-0.43344119401000003	0.325669473639465	0.07025277592236652	0.3512638796118327	0.3512638796118327	0.3512638796118327	0.8656486042672878
GQ602_000017	cosine	12.0	4.0	0.0	-1.8503717077085938e-17	0.9574271077435748	4.0	10.0	1.309064463	-1.4612346669999998	2.77029913	-0.895861898546	-4.7484118853199995	0.464014848712742	0.017862975300265718	0.0893148765013286	0.0893148765013286	0.0893148765013286	0.6762102276928822
GQ602_000018	cosine	12.0	8.0	4.0	1.3299546649155522e-17	0.9574271078031044	20.0	2.0	1.4758996309999999	-2.538418483	4.014318114	-0.5814248678399999	-1.885686445	0.4807501753725436	0.014786104244078216	0.0739305212203911	0.0739305212203911	0.0739305212203911	0.6463360248690028
